Metric Name;Metric Value
T15Year;2031
T15CO2;443.01805
T15ForestSize;41375721.63058
T20Year;2050
T20CO2;483.01537
T20ForestSize;43992045.58019
ForestSize2050;44112429.73483
CO2Concentration2050;484.11313
Temperature2050;2.01314
ForestSize2100;56466711.05962
CO2Concentration2100;439.54468
Temperature2100;1.45753
