Metric Name;Metric Value
T15Year;2031
T15CO2;443.01616
T15ForestSize;42945313.14203
T20Year;2049
T20CO2;483.01256
T20ForestSize;48832551.10009
ForestSize2050;49345151.35091
CO2Concentration2050;485.25214
Temperature2050;2.02676
ForestSize2100;78478839.46230
CO2Concentration2100;457.79295
Temperature2100;1.69175
