Metric Name;Metric Value
T15Year;2031
T15CO2;443.01698
T15ForestSize;39806253.80441
T20Year;2049
T20CO2;483.01073
T20ForestSize;38909561.63365
ForestSize2050;38832841.58993
CO2Concentration2050;485.65140
Temperature2050;2.03153
ForestSize2100;36643798.35232
CO2Concentration2100;457.05025
Temperature2100;1.68231
