Year;CO2 Concentration;CO2 ConcentrationPPM;Forest Area;Global Temperature
2015;3115320.00000;399.40000;40618147.96000;0.90000
2016;3135211.63507;401.95021;40585448.45800;0.93685
2017;3155607.97159;404.56512;40516927.45900;0.97439
2018;3176511.04046;407.24501;40468442.34200;1.01262
2019;3198322.74244;410.04138;40417501.40000;1.05224
2020;3220411.81722;412.87331;40368318.10000;1.09210
2021;3240431.85678;415.43998;40441581.50624;1.12797
2022;3260397.49734;417.99968;40532762.41904;1.16353
2023;3282020.85116;420.77190;40618365.72950;1.20180
2024;3303468.12469;423.52155;40705863.17473;1.23951
2025;3324731.77314;426.24766;40795509.44526;1.27666
2026;3345804.21936;428.94926;40885086.14044;1.31324
2027;3366676.25360;431.62516;40984474.02367;1.34924
2028;3387338.17066;434.27412;41084452.69359;1.38465
2029;3407780.89747;436.89499;41188004.51253;1.41948
2030;3427994.52054;439.48648;41294731.38663;1.45371
2031;3447969.37948;442.04736;41400901.11459;1.48734
2032;3467694.30528;444.57619;41516724.09473;1.52035
2033;3487157.60445;447.07149;41632396.88307;1.55274
2034;3506347.95384;449.53179;41752655.50808;1.58450
2035;3525253.11955;451.95553;41875368.54948;1.61561
2036;3543859.81118;454.34100;41996911.05728;1.64607
2037;3562154.80075;456.68651;42130806.75973;1.67586
2038;3580123.61477;458.99021;42263601.94280;1.70497
2039;3597752.41748;461.25031;42401766.01513;1.73339
2040;3615026.81529;463.46498;42539032.62112;1.76110
2041;3631932.44044;465.63236;42678336.70478;1.78808
2042;3648452.01955;467.75026;42831186.70915;1.81433
2043;3664567.70158;469.81637;42986412.00905;1.83982
2044;3680262.77815;471.82856;43145163.14134;1.86454
2045;3695520.71146;473.78471;43302206.47056;1.88846
2046;3710324.16885;475.68259;43464781.30214;1.91158
2047;3724653.07547;477.51963;43639071.62438;1.93387
2048;3738487.33359;479.29325;43816751.91259;1.95530
2049;3751808.09400;481.00104;43996003.38923;1.97586
2050;3764596.52797;482.64058;44176298.49878;1.99553
2051;3776834.19940;484.20951;44353840.21737;2.01429
2052;3788499.54183;485.70507;44549816.07099;2.03212
2053;3799563.64303;487.12354;44749602.10897;2.04897
2054;3810009.81670;488.46280;44946630.56271;2.06484
2055;3819819.09268;489.72040;45143443.55103;2.07969
2056;3828970.89302;490.89370;45347322.31170;2.09352
2057;3837442.24970;491.97978;45566614.57844;2.10629
2058;3845210.89482;492.97576;45790281.99422;2.11797
2059;3852259.10279;493.87937;46004226.75767;2.12855
2060;3858570.07448;494.68847;46220175.12577;2.13800
2061;3864125.10975;495.40066;46442053.30198;2.14631
2062;3868871.78371;496.00920;46682709.26715;2.15340
2063;3872806.22078;496.51362;46925666.62709;2.15927
2064;3875915.25441;496.91221;47157192.60306;2.16390
2065;3878188.37337;497.20364;47383567.76319;2.16728
2066;3879614.88312;497.38652;47609413.43583;2.16941
2067;3880179.43664;497.45890;47869407.44223;2.17025
2068;3879868.74328;497.41907;48128707.33738;2.16978
2069;3878678.60632;497.26649;48380654.11376;2.16801
2070;3876606.13703;497.00079;48638795.99487;2.16493
2071;3873652.61318;496.62213;48880276.67809;2.16053
2072;3869816.92008;496.13037;49159822.50246;2.15482
2073;3865098.60647;495.52546;49436015.84809;2.14778
2074;3859508.93677;494.80884;49698981.14224;2.13944
2075;3853064.35884;493.98261;49981236.16403;2.12980
2076;3845770.98265;493.04756;50256075.73204;2.11888
2077;3837735.06101;492.01732;50563650.77706;2.10682
2078;3828829.47787;490.87557;50861191.82491;2.09343
2079;3819131.89468;489.63229;51152699.55436;2.07881
2080;3808672.21442;488.29131;51441717.39786;2.06301
2081;3797386.44599;486.84442;51726049.30074;2.04591
2082;3785531.95765;485.32461;52049870.23043;2.02789
2083;3772784.82774;483.69036;52354090.21110;2.00846
2084;3759231.95690;481.95281;52646940.52382;1.98773
2085;3744964.33655;480.12363;52931880.39318;1.96583
2086;3730152.82463;478.22472;53210412.66976;1.94301
2087;3714988.43697;476.28057;53545212.87713;1.91954
2088;3699225.27720;474.25965;53850002.71319;1.89506
2089;3682891.65550;472.16560;54146082.09745;1.86958
2090;3666051.07480;470.00655;54445218.02192;1.84319
2091;3648804.29045;467.79542;54745660.36128;1.81604
2092;3631342.22325;465.55670;55083832.88207;1.78842
2093;3613471.62440;463.26559;55393731.71303;1.76003
2094;3595207.25603;460.92401;55706601.19010;1.73086
2095;3576585.52073;458.53661;56014648.93229;1.70097
2096;3557667.52108;456.11122;56325545.20239;1.67044
2097;3538593.60509;453.66585;56675853.56676;1.63950
2098;3519231.60401;451.18354;56991124.26114;1.60793
2099;3499591.98947;448.66564;57311863.91007;1.57572
2100;3479696.18540;446.11490;57626795.57484;1.54291
2101;3459581.25592;443.53606;57945421.94249;1.50956
