Metric Name;Metric Value
T15Year;2031
T15CO2;443.01545
T15ForestSize;42846721.17768
T20Year;2049
T20CO2;483.00969
T20ForestSize;48460574.13688
ForestSize2050;49155019.77689
CO2Concentration2050;486.22141
Temperature2050;2.03833
ForestSize2100;77969539.64038
CO2Concentration2100;466.38996
Temperature2100;1.79899
