Year;CO2 Concentration;CO2 ConcentrationPPM;Forest Area;Global Temperature
2015;3115320.00000;399.40000;40618147.96000;0.90000
2016;3135211.63507;401.95021;40585448.45800;0.93685
2017;3155607.97159;404.56512;40516927.45900;0.97439
2018;3176511.04046;407.24501;40468442.34200;1.01262
2019;3198322.74244;410.04138;40417501.40000;1.05224
2020;3220411.81722;412.87331;40368318.10000;1.09210
2021;3240486.89832;415.44704;40563292.18188;1.12807
2022;3260470.65197;418.00906;40759937.41595;1.16366
2023;3282142.86930;420.78755;40962043.45410;1.20202
2024;3303648.19487;423.54464;41168342.53996;1.23983
2025;3324980.99911;426.27962;41379142.10832;1.27710
2026;3346135.73931;428.99176;41592277.18212;1.31381
2027;3367105.36471;431.68017;41817682.60056;1.34998
2028;3387882.47122;434.34391;42046118.40421;1.38559
2029;3408460.42669;436.98211;42280668.80235;1.42064
2030;3428831.89151;439.59383;42520990.93723;1.45513
2031;3448989.92524;442.17820;42763408.34937;1.48905
2032;3468926.23002;444.73413;43018187.64085;1.52241
2033;3488632.13974;447.26053;43275581.98568;1.55519
2034;3508099.51965;449.75635;43540384.39262;1.58740
2035;3527319.48976;452.22045;43810520.72772;1.61901
2036;3546283.77775;454.65177;44082546.40419;1.65004
2037;3564981.89184;457.04896;44371503.83914;1.68047
2038;3583403.12772;459.41066;44661718.36655;1.71029
2039;3601537.86200;461.73562;44960408.58740;1.73949
2040;3619375.96083;464.02256;45261493.17062;1.76807
2041;3636907.48601;466.27019;45567920.83064;1.79603
2042;3654119.05383;468.47680;45895690.88436;1.82334
2043;3670996.87754;470.64063;46229298.95951;1.84999
2044;3687529.21768;472.76016;46569954.34997;1.87598
2045;3703704.68007;474.83393;46912481.61285;1.90129
2046;3719511.42649;476.86044;47262946.06016;1.92592
2047;3734935.10458;478.83783;47628795.09413;1.94985
2048;3749925.29735;480.75965;48001616.86936;1.97301
2049;3764485.36216;482.62633;48379762.34575;1.99542
2050;3778601.55449;484.43610;48762756.61648;2.01706
2051;3792260.61517;486.18726;49146853.90879;2.03792
2052;3805446.22929;487.87772;49553291.43455;2.05799
2053;3818140.80420;489.50523;49967763.46564;2.07724
2054;3830309.18394;491.06528;50383254.80671;2.09563
2055;3841834.26772;492.54285;50801925.06405;2.11299
2056;3852753.32237;493.94273;51231392.25689;2.12939
2057;3863046.44256;495.26236;51680039.78184;2.14481
2058;3872694.35458;496.49928;52136862.43387;2.15922
2059;3881682.20900;497.65157;52587930.65279;2.17262
2060;3889995.94661;498.71743;53044930.38683;2.18498
2061;3897619.46195;499.69480;53511812.62118;2.19629
2062;3904533.64302;500.58124;54006883.78797;2.20652
2063;3910720.90896;501.37448;54507382.42956;2.21567
2064;3916170.33440;502.07312;55001389.64538;2.22371
2065;3920873.01412;502.67603;55495197.39460;2.23064
2066;3924819.47556;503.18198;55993433.26184;2.23645
2067;3927995.16285;503.58912;56530775.67059;2.24112
2068;3930387.11841;503.89578;57072255.70068;2.24463
2069;3931990.98389;504.10141;57611140.70211;2.24698
2070;3932803.15914;504.20553;58160896.15187;2.24818
2071;3932823.78925;504.20818;58697533.69471;2.24821
2072;3932014.40155;504.10441;59277893.66933;2.24702
2073;3930389.57065;503.89610;59859183.20212;2.24463
2074;3927957.46301;503.58429;60431481.22069;2.24106
2075;3924727.43658;503.17018;61012359.07485;2.23632
2076;3920715.38097;502.65582;61578234.85812;2.23042
2077;3915996.93098;502.05089;62200300.81678;2.22347
2078;3910467.88889;501.34204;62815341.73247;2.21533
2079;3904189.17735;500.53707;63426853.50911;2.20606
2080;3897184.00338;499.63897;64036341.79132;2.19571
2081;3889580.23604;498.66413;64608209.91330;2.18445
2082;3881560.25148;497.63593;65267443.08933;2.17255
2083;3872905.69750;496.52637;65912059.48105;2.15968
2084;3863606.01008;495.33410;66549842.62968;2.14582
2085;3853732.32487;494.06825;67179779.81772;2.13108
2086;3843384.77576;492.74164;67742879.98944;2.11558
2087;3832725.02924;491.37500;68435617.12870;2.09958
2088;3821568.46680;489.94468;69105411.84376;2.08278
2089;3809930.76844;488.45266;69762093.25379;2.06521
2090;3797847.55283;486.90353;70411998.31736;2.04690
2091;3785375.33594;485.30453;71054539.85915;2.02795
2092;3772631.72086;483.67073;71771358.70447;2.00852
2093;3759493.51934;481.98635;72460928.45835;1.98843
2094;3745969.89163;480.25255;73153575.69987;1.96767
2095;3731925.37588;478.45197;73822284.92030;1.94603
2096;3717428.26321;476.59337;74477714.35573;1.92362
2097;3702585.58842;474.69046;75206640.99127;1.90057
2098;3687297.00056;472.73038;75900964.22125;1.87675
2099;3671578.24014;470.71516;76601096.71262;1.85215
2100;3655462.87826;468.64909;77267988.37451;1.82682
2101;3639005.38094;466.53915;77918362.29877;1.80083
