Metric Name;Metric Value
T15Year;2031
T15CO2;443.01569
T15ForestSize;40830269.10563
T20Year;2049
T20CO2;483.01081
T20ForestSize;42190730.37327
ForestSize2050;42346958.67756
CO2Concentration2050;485.78871
Temperature2050;2.03317
ForestSize2100;49208019.52185
CO2Concentration2100;457.61538
Temperature2100;1.68947
