Metric Name;Metric Value
T15Year;2031
T15CO2;443.01637
T15ForestSize;41513391.29676
T20Year;2049
T20CO2;483.00971
T20ForestSize;44546725.97472
ForestSize2050;44919435.93090
CO2Concentration2050;485.96883
Temperature2050;2.03532
ForestSize2100;62980027.55603
CO2Concentration2100;465.72729
Temperature2100;1.79073
