Country ID;Net Zero 1.5;CO2 Emissions 1.5;Forest Contrib 1.5;Net Zero 2.0;CO2 Emissions 2.0;Forest Contrib 2.0;Net Zero 2050;CO2 Emissions 2050;Forest Contrib 2050;Forest Area 2050;Net Zero 2100;CO2 Emissions 2100;Forest Contrib 2100;Forest Area 2100;Reforestation Count;Reduce Emission Count;Buy Offset Count;Do Nothing Count;NDC Achieved Count;NDC Failed Count;Total Reforestation;Total Emission Reduction;Total Carbon Offset Bought;Total Carbon Offset Sold;Agriculture Count;Land Usage Count;Waste Count;Buildings Count;Industry Count;Transport Count;Manufacture Count;Eletricity and Heat Reduction;Fugitive Count;Other Fuels Count;Bunker Fuels Count;Agriculture Reduction;Land Usage Reduction;Reduction;Buildings Reduction;Industry Reduction;Transport Reduction;Manufacture Reduction;Eletricity and Heat Reduction;Fugitive Reduction;Other Fuels Reduction;Bunker Fuels Reduction
Albania;75.03267;117.50423;-4.92584;157.44402;246.74396;-8.18762;160.70420;251.85604;-8.31664;7883.55836;394.50044;618.33309;-17.56585;7874.30915;0;0;20;62;15;1;0.00000;0.00000;24.55849;0.00000;0;0;0;0;0;0;0;0;0;0;0;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
Algeria;3234.83575;3502.63496;91725.81376;5850.42705;7362.76255;303611.57283;5925.98764;7515.44974;313954.34408;333514.34408;2468.18872;18461.37326;1460768.33213;1480328.33213;82;0;0;0;4;12;1488675.36971;0.00000;0.00000;0.00000;0;0;0;0;0;0;0;0;0;0;0;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
Andorra;0.77205;1.63348;0.00000;1.65395;3.46557;0.00000;1.68884;3.53804;0.00000;160.00000;4.18958;8.73318;0.00000;160.00000;0;0;17;65;16;0;0.00000;0.00000;0.34637;0.00000;0;0;0;0;0;0;0;0;0;0;0;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
Angola;-1791.29160;1700.47172;-90558.42188;-3491.83087;3525.47543;-83860.13580;-3563.11161;3597.66337;-82283.67051;611543.22949;-9637.97714;8772.71277;30730.84282;724557.74282;3;0;31;48;15;1;9867.58269;0.00000;342.58899;562.83498;0;0;0;0;0;0;0;0;0;0;0;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
Antigua and Barbuda;21.34563;21.77190;-10.58403;45.32163;46.15246;-22.16896;46.27141;47.11684;-22.62720;61.87280;114.64052;116.25128;-55.47785;29.02215;0;0;17;65;16;0;0.00000;0.00000;4.60793;0.00000;0;0;0;0;0;0;0;0;0;0;0;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
Argentina;3621.15437;5332.91049;89934.10384;6558.51999;11137.47935;309621.63221;6645.78110;11367.07884;320345.23092;611315.23092;-1439.89725;22394.32199;1439500.11476;1730470.11476;55;27;0;0;0;16;820639.46098;737.42395;0.00000;1.58779;15;8;6;7;7;10;6;12;7;3;0;260.73066;60.92617;37.81789;47.31487;50.39341;76.55525;35.53984;106.30561;48.67709;13.16315;0.00000
Armenia;115.16161;132.81058;-34.26150;245.56391;282.46634;-72.05310;250.72658;288.38596;-73.54795;3221.65205;621.74595;712.75548;-180.71123;3114.48877;0;0;17;65;1;15;0.00000;0.00000;28.30427;0.00000;0;0;0;0;0;0;0;0;0;0;0;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
Australia;382.92226;8034.73215;256077.09629;-1858.42174;16788.46326;826141.44190;-2022.13841;17134.71674;853967.97045;2184912.97045;-38977.63691;39937.98592;3838738.93676;5169683.93676;70;11;0;1;4;12;3061929.16854;740.13794;0.00000;546.29385;9;0;0;0;0;7;2;11;4;0;0;166.78685;0.00000;0.00000;0.00000;0.00000;124.48303;24.03691;366.30764;58.52350;0.00000;0.00000
Austria;717.52865;928.06725;585.87922;1413.30112;1859.72911;1232.04809;1436.55669;1892.39417;1257.60728;40069.50728;1693.84255;2839.87596;3089.90813;41901.80813;0;82;0;0;0;16;0.00000;144.49460;0.00000;0.00000;19;0;7;24;10;63;49;61;1;5;7;14.19340;0.00000;2.41249;16.40447;6.25073;45.71089;20.84880;34.79894;0.15355;1.25579;2.46556
Azerbaijan;637.48316;700.33921;1816.70508;1347.44563;1491.13733;3849.10809;1375.28001;1522.41732;3929.49971;14708.36971;3321.48419;3764.83432;9692.65839;20471.52839;0;0;21;61;15;1;0.00000;0.00000;149.99857;0.00000;0;0;0;0;0;0;0;0;0;0;0;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
