Metric Name;Metric Value
T15Year;2031
T15CO2;443.01711
T15ForestSize;41676404.62077
T20Year;2050
T20CO2;483.01516
T20ForestSize;45147427.89583
ForestSize2050;45288007.67380
CO2Concentration2050;483.94831
Temperature2050;2.01116
ForestSize2100;64476475.59410
CO2Concentration2100;441.17842
Temperature2100;1.47884
