Country ID;Net Zero 1.5;CO2 Emissions 1.5;Forest Contrib 1.5;Net Zero 2.0;CO2 Emissions 2.0;Forest Contrib 2.0;Net Zero 2050;CO2 Emissions 2050;Forest Contrib 2050;Forest Area 2050;Net Zero 2100;CO2 Emissions 2100;Forest Contrib 2100;Forest Area 2100;Reforestation Count;Reduce Emission Count;Buy Offset Count;Do Nothing Count;NDC Achieved Count;NDC Failed Count;Total Reforestation;Total Emission Reduction;Total Carbon Offset Bought;Total Carbon Offset Sold;Agriculture Count;Land Usage Count;Waste Count;Buildings Count;Industry Count;Transport Count;Manufacture Count;Eletricity and Heat Reduction;Fugitive Count;Other Fuels Count;Bunker Fuels Count;Agriculture Reduction;Land Usage Reduction;Reduction;Buildings Reduction;Industry Reduction;Transport Reduction;Manufacture Reduction;Eletricity and Heat Reduction;Fugitive Reduction;Other Fuels Reduction;Bunker Fuels Reduction
Albania;73.34871;116.03370;-4.94071;142.53067;234.70232;-8.38769;141.40506;232.55690;-8.31664;7883.55836;123.75977;347.59242;-17.56585;7874.30915;0;82;0;0;0;16;0.00000;17.55103;0.00000;0.00000;62;0;22;12;51;56;22;6;0;9;6;5.33604;0.00000;1.93165;0.96728;2.85578;3.49383;1.93154;0.24396;0.00000;0.54235;0.24860
Algeria;3249.40298;3520.22390;92496.77484;5966.55238;7599.53343;319775.18475;5925.98764;7515.44974;313954.34408;333514.34408;2059.34648;18069.70888;1480654.06032;1500214.06032;74;8;0;0;2;14;1284352.67861;230.90400;0.00000;0.00000;0;0;0;2;0;7;0;7;8;0;0;0.00000;0.00000;0.00000;15.35470;0.00000;49.15841;0.00000;57.04384;109.34706;0.00000;0.00000
Andorra;0.77607;1.64183;0.00000;1.70805;3.57795;0.00000;1.68884;3.53804;0.00000;160.00000;4.18958;8.73318;0.00000;160.00000;0;0;17;65;16;0;0.00000;0.00000;0.34637;0.00000;0;0;0;0;0;0;0;0;0;0;0;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
Angola;-1828.50628;1679.57540;-91013.57313;-3604.92201;3355.11992;-196574.42160;-3570.74875;3324.82751;-194398.57660;499428.32340;-10092.37116;4980.56327;-194180.46650;499646.43350;1;81;0;0;0;16;6759.86339;247.69736;0.00000;17.13562;65;66;5;14;5;10;4;9;60;0;5;67.77025;100.13507;3.00903;13.81037;2.43802;9.27524;2.06767;9.11878;37.69877;0.00000;2.37414
Antigua and Barbuda;21.45472;21.88299;-10.63682;46.79450;47.64791;-22.87955;46.27141;47.11684;-22.62720;61.87280;114.64052;116.25128;-55.47785;29.02215;0;0;17;65;16;0;0.00000;0.00000;4.60793;0.00000;0;0;0;0;0;0;0;0;0;0;0;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
Argentina;3637.28533;5359.35940;90733.45220;6618.83163;11416.48082;321028.60979;6582.70472;11301.52688;315768.21070;606738.21071;-3236.85216;17465.23417;1000561.28660;1291531.28660;26;56;0;0;0;16;267037.46963;783.40839;0.00000;0.00000;34;17;10;12;12;23;10;28;12;7;3;264.99287;65.65019;42.14775;51.94386;54.56513;80.71155;39.58967;110.14250;52.35981;18.15668;3.14837
Armenia;113.33978;131.07698;-34.43370;230.37238;268.44846;-74.37115;228.30552;265.96490;-73.54795;3221.65205;308.12115;399.13068;-180.71123;3114.48877;0;82;0;0;0;16;0.00000;20.32582;0.00000;0.00000;50;1;14;42;11;54;10;32;16;11;5;3.46294;0.02412;1.44161;3.05253;1.10416;4.48149;0.85013;2.79478;1.73415;1.15270;0.22720
Australia;379.83669;8074.61912;258151.31508;-2115.10991;17325.39593;869628.54973;-2022.13841;17134.71674;853967.97045;2184912.97045;-39419.85508;39396.58029;3797490.94644;5128435.94644;68;14;0;0;3;13;2918147.00302;810.07155;0.00000;32.82287;11;0;0;0;0;10;2;14;5;0;0;176.54962;0.00000;0.00000;0.00000;0.00000;139.88319;28.51420;392.55021;72.57434;0.00000;0.00000
Austria;721.05450;932.65925;588.82353;1449.04305;1910.06483;1271.68253;1436.55669;1892.39417;1257.60728;40069.50728;1693.84255;2839.87596;3089.90813;41901.80813;0;82;0;0;0;16;0.00000;144.49460;0.00000;0.00000;19;0;7;24;10;63;49;61;1;5;7;14.19340;0.00000;2.41249;16.40447;6.25073;45.71089;20.84880;34.79894;0.15355;1.25579;2.46556
Azerbaijan;628.10677;691.30378;1825.96587;1268.32348;1417.36631;3973.77077;1257.10242;1404.23972;3929.49971;14708.36971;1664.72332;2108.07345;9692.65839;20471.52839;0;82;0;0;0;16;0.00000;107.39481;0.00000;0.00000;37;0;14;36;8;30;9;57;41;7;7;15.28258;0.00000;8.22003;15.18482;2.81370;14.45449;4.01008;27.41356;15.85054;2.26760;1.89741
Bahamas;23.44901;51.03758;0.00000;43.76127;103.34807;0.00000;43.47510;102.40234;0.00000;5098.60000;8.32392;153.11131;0.00000;5098.60000;0;82;0;0;0;16;0.00000;7.73839;0.00000;0.00000;4;3;12;16;7;53;17;65;0;4;65;0.04891;0.03637;0.41309;0.51284;0.15339;0.91384;0.54296;2.52282;0.00000;0.05477;2.53941
Bahrain;698.90671;698.94805;3.27940;1426.80301;1426.91452;7.08297;1413.64369;1413.75351;7.00457;13.00457;2119.01814;2119.43289;17.21059;23.21059;0;82;0;0;0;16;0.00000;107.70441;0.00000;0.00000;0;0;66;2;23;17;11;70;49;0;8;0.00000;0.00000;25.30351;0.19610;7.71841;6.65456;3.92994;52.10183;9.83318;0.00000;1.96689
Bangladesh;2794.90175;2896.81271;0.00000;5673.56847;5893.67944;0.00000;5621.82405;5839.49865;0.00000;18834.00000;8209.77656;8744.61469;0.00000;18834.00000;0;82;0;0;0;16;0.00000;443.37346;0.00000;0.00000;62;20;41;11;8;10;20;58;8;5;3;170.39577;34.41859;41.33290;21.86998;9.68915;21.10892;34.46505;91.74764;11.14466;5.19415;2.00665
Barbados;51.80145;52.14234;0.00000;110.83821;111.57449;0.00000;109.62133;110.34946;0.00000;63.00000;268.03342;269.82246;0.00000;63.00000;0;0;20;62;15;1;0.00000;0.00000;10.65643;0.00000;0;0;0;0;0;0;0;0;0;0;0;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
