Metric Name;Metric Value
T15Year;2031
T15CO2;443.01699
T15ForestSize;41431966.94809
T20Year;2049
T20CO2;483.01072
T20ForestSize;44303962.19788
ForestSize2050;44606397.95165
CO2Concentration2050;485.55503
Temperature2050;2.03038
ForestSize2100;60200179.80464
CO2Concentration2100;460.30799
Temperature2100;1.72328
