Metric Name;Metric Value
T15Year;2031
T15CO2;443.01544
T15ForestSize;40406277.29138
T20Year;2049
T20CO2;483.01220
T20ForestSize;40715172.43089
ForestSize2050;40740899.67478
CO2Concentration2050;485.01801
Temperature2050;2.02397
ForestSize2100;43196854.28045
CO2Concentration2100;453.09514
Temperature2100;1.63221
