Year;CO2 Concentration;CO2 ConcentrationPPM;Forest Area;Global Temperature
2015;3115320.00000;399.40000;40618147.96000;0.90000
2016;3135211.63507;401.95021;40585448.45800;0.93685
2017;3155607.97159;404.56512;40516927.45900;0.97439
2018;3176511.04046;407.24501;40468442.34200;1.01262
2019;3198322.74244;410.04138;40417501.40000;1.05224
2020;3220411.81722;412.87331;40368318.10000;1.09210
2021;3240551.32963;415.45530;40596845.39021;1.12819
2022;3260592.01048;418.02462;40829212.24429;1.16388
2023;3282372.16128;420.81694;41070223.36740;1.20242
2024;3304018.30840;423.59209;41316725.02740;1.24048
2025;3325526.55306;426.34956;41568931.03746;1.27805
2026;3346894.16219;429.08900;41825132.85975;1.31513
2027;3368115.70704;431.80971;42094739.43197;1.35172
2028;3389186.54184;434.51110;42368860.41445;1.38782
2029;3410102.63293;437.19265;42650564.46041;1.42343
2030;3430859.21898;439.85375;42939525.97763;1.45856
2031;3451452.10565;442.49386;43232092.31571;1.49320
2032;3471876.14244;445.11233;43538570.44903;1.52735
2033;3492125.85560;447.70844;43849245.94921;1.56101
2034;3512196.48147;450.28160;44169150.01197;1.59417
2035;3532082.10722;452.83104;44495894.01885;1.62685
2036;3551778.40388;455.35621;44826187.79997;1.65903
2037;3571278.97990;457.85628;45173586.39627;1.69071
2038;3590577.28037;460.33042;45524727.83393;1.72190
2039;3609667.74514;462.77792;45886173.31445;1.75258
2040;3628544.60155;465.19803;46251840.56008;1.78276
2041;3647202.45717;467.59006;46624711.54868;1.81243
2042;3665633.38314;469.95300;47016386.71619;1.84159
2043;3683829.23217;472.28580;47415786.90652;1.87024
2044;3701783.35367;474.58761;47824153.43297;1.89836
2045;3719489.61357;476.85764;48236342.56453;1.92597
2046;3736941.54110;479.09507;48658805.30525;1.95304
2047;3754130.30260;481.29876;49098707.98648;1.97959
2048;3771047.11566;483.46758;49547905.07755;2.00559
2049;3787684.72791;485.60061;50004663.82523;2.03105
2050;3804036.15458;487.69694;50468540.72178;2.05596
2051;3820094.05568;489.75565;50935709.18316;2.08033
2052;3835849.55172;491.77558;51427613.25400;2.10413
2053;3851292.07232;493.75539;51929894.13768;2.12736
2054;3866414.48143;495.69416;52435925.51342;2.15002
2055;3881210.44852;497.59108;52947396.92607;2.17210
2056;3895672.10514;499.44514;53472030.35213;2.19360
2057;3909788.79412;501.25497;54019267.01395;2.21452
2058;3923551.56914;503.01943;54578936.72880;2.23483
2059;3936952.03698;504.73744;55135201.61913;2.25454
2060;3949985.63041;506.40841;55700368.57418;2.27364
2061;3962644.48840;508.03134;56278425.28358;2.29214
2062;3974917.84899;509.60485;56884311.87704;2.31001
2063;3986795.63364;511.12765;57500543.49951;2.32726
2064;3998273.21390;512.59913;58113414.96198;2.34387
2065;4009347.61165;514.01892;58728833.10787;2.35985
2066;4019996.20501;515.38413;59351819.09353;2.37518
2067;4030082.19159;516.67720;60016726.63078;2.38966
2068;4039657.58536;517.90482;60688652.22208;2.40337
2069;4048721.39199;519.06685;61360944.74523;2.41632
2070;4057270.50549;520.16289;62046351.38165;2.42850
2071;4065304.43729;521.19288;62721870.88218;2.43993
2072;4072818.10396;522.15617;63444455.05925;2.45060
2073;4079780.29555;523.04876;64169805.01119;2.46046
2074;4086207.48449;523.87275;64889001.54999;2.46955
2075;4092103.28699;524.62863;65619862.87647;2.47788
2076;4097473.59477;525.31713;66338112.55438;2.48545
2077;4102335.08882;525.94040;67116237.52933;2.49230
2078;4106641.53244;526.49250;67890017.60129;2.49836
2079;4110411.29561;526.97581;68662689.53303;2.50365
2080;4113591.31468;527.38350;69436170.60358;2.50812
2081;4116276.89506;527.72781;70168297.47793;2.51189
2082;4118551.99430;528.01949;70996938.76020;2.51508
2083;4120297.36350;528.24325;71813225.08967;2.51752
2084;4121517.40025;528.39967;72624130.00841;2.51923
2085;4122252.72317;528.49394;73428160.37422;2.52026
2086;4122501.46824;528.52583;74169715.47147;2.52061
2087;4122372.90694;528.50935;75043281.34743;2.52043
2088;4121724.27452;528.42619;75895645.10008;2.51952
2089;4119881.98712;528.19000;76734537.92079;2.51694
2090;4117229.79939;527.84997;77565230.60872;2.51323
2091;4113479.33452;527.36915;78390784.58932;2.50797
2092;4109025.18468;526.79810;79293846.56179;2.50172
2093;4103560.49234;526.09750;80170296.79131;2.49405
2094;4097125.82024;525.27254;81049102.67290;2.48500
2095;4089830.93389;524.33730;81900847.46619;2.47472
2096;4081829.31351;523.31145;82741877.07017;2.46343
2097;4073330.19346;522.22182;83662788.94411;2.45142
2098;4064049.63396;521.03200;84549216.99786;2.43827
2099;4053967.16638;519.73938;85437909.04751;2.42395
2100;4043176.78236;518.35600;86288956.55330;2.40859
2101;4031785.77149;516.89561;87125744.36958;2.39233
