Metric Name;Metric Value
T15Year;2031
T15CO2;443.01618
T15ForestSize;43293081.46424
T20Year;2047
T20CO2;483.00091
T20ForestSize;49450878.50588
ForestSize2050;50945592.18733
CO2Concentration2050;489.79646
Temperature2050;2.08081
ForestSize2100;87190424.77981
CO2Concentration2100;516.79042
Temperature2100;2.39116
