Year;Agriculture;Land Usage;Waste;Buildings;Industry;Transport;Manufacture;Eletricity and Heat;Fugitive;Other Fuels;Bunker Fuels
2016;496.58607;276.14044;68.21765;22.76150;33.88020;207.97040;98.48720;124.01510;35.09690;19.44410;20.05900
2016;498.28323;394.85836;68.88542;22.85040;31.64134;206.17270;88.98180;99.42480;35.50860;18.98500;17.86340
2017;502.98291;400.35942;69.55319;23.06480;29.86247;207.54460;95.11670;102.67120;36.20120;20.43760;17.55620
2018;492.98695;389.15771;70.22096;23.24810;30.55361;199.07990;91.93290;93.30410;34.98900;20.01480;16.90000
2019;504.85816;397.89866;70.88874;23.13060;31.53474;200.58560;88.36280;92.49300;37.39480;20.39510;18.12790
2020;514.51175;402.06871;71.55651;23.66520;34.27588;188.16503;82.53080;86.68030;37.16970;20.71510;15.11720
2021;514.26270;401.87409;71.55651;23.66520;34.27588;188.07396;82.53080;86.68030;37.16970;20.71510;15.11720
2021;506.32252;394.90708;71.23306;23.52669;33.51533;189.81912;84.59086;89.10308;36.97294;20.57577;15.80131
2022;503.75251;392.90260;71.23306;23.52669;33.51533;188.85563;84.59086;89.10308;36.97294;20.57577;15.80131
2023;501.03852;390.78582;71.23306;23.52669;33.51533;187.83816;84.59086;89.10308;36.97294;20.57577;15.80131
2024;498.17315;388.55097;71.23306;23.52669;33.51533;186.76394;84.59086;89.10308;36.97294;20.57577;15.80131
2025;495.14868;386.19202;71.23306;23.52669;33.51533;185.63007;84.59086;89.10308;36.97294;20.57577;15.80131
2026;491.95707;383.70272;71.23306;23.52669;33.51533;184.43354;84.59086;89.10308;36.97294;20.57577;15.80131
2027;488.59000;381.07657;71.23306;23.52669;33.51533;183.17124;84.59086;89.10308;36.97294;20.57577;15.80131
2028;485.03884;378.30684;71.23306;23.52669;33.51533;181.83992;84.59086;89.10308;36.97294;20.57577;15.80131
2029;481.29467;375.38657;71.23306;23.52669;33.51533;180.43624;84.59086;89.10308;36.97294;20.57577;15.80131
2030;477.34825;372.30856;71.23306;23.52669;33.51533;178.95673;84.59086;89.10308;36.97294;20.57577;15.80131
2031;481.10135;375.23579;71.23306;23.52669;33.51533;180.36376;84.59086;89.10308;36.97294;20.57577;15.80131
2032;472.71542;368.69517;71.23306;23.52669;33.51533;177.21990;84.59086;89.10308;36.97294;20.57577;15.80131
2033;468.07618;365.07678;71.23306;23.52669;33.51533;175.48065;84.59086;89.10308;36.97294;20.57577;15.80131
2034;463.19364;361.26864;71.23306;23.52669;33.51533;173.65020;84.59086;89.10308;36.97294;20.57577;15.80131
2035;458.05726;357.26252;71.23306;23.52669;33.51533;171.72459;84.59086;89.10308;36.97294;20.57577;15.80131
2036;452.65633;353.05005;71.23306;23.52669;33.51533;169.69979;84.59086;89.10308;36.97294;20.57577;15.80131
2037;446.97995;348.62275;71.23306;23.52669;33.51533;167.57173;84.59086;89.10308;36.97294;20.57577;15.80131
2038;441.01716;343.97206;71.23306;23.52669;33.51533;165.33629;84.59086;89.10308;36.97294;20.57577;15.80131
2039;434.75693;339.08938;71.23306;23.52669;33.51533;162.98935;84.59086;89.10308;36.97294;20.57577;15.80131
2040;428.18820;333.96609;71.23306;23.52669;33.51533;160.52675;84.59086;89.10308;36.97294;20.57577;15.80131
2041;421.30002;328.59365;71.23306;23.52669;33.51533;157.94439;84.59086;89.10308;36.97294;20.57577;15.80131
2042;414.08156;322.96359;71.23306;23.52669;33.51533;155.23820;84.59086;89.10308;36.97294;20.57577;15.80131
2043;406.52218;317.06765;71.23306;23.52669;33.51533;152.40421;84.59086;89.10308;36.97294;20.57577;15.80131
2044;398.61161;310.89778;71.23306;23.52669;33.51533;149.43855;84.59086;89.10308;36.97294;20.57577;15.80131
2045;390.33995;304.44629;71.23306;23.52669;33.51533;146.33753;84.59086;89.10308;36.97294;20.57577;15.80131
2046;381.69786;297.70587;71.23306;23.52669;33.51533;143.09763;84.59086;89.10308;36.97294;20.57577;15.80131
2047;372.67664;290.66976;71.23306;23.52669;33.51533;139.71559;84.59086;89.10308;36.97294;20.57577;15.80131
2048;363.26841;283.33180;71.23306;23.52669;33.51533;136.18847;84.59086;89.10308;36.97294;20.57577;15.80131
2049;353.46624;275.68657;71.23306;23.52669;33.51533;132.51366;84.59086;89.10308;36.97294;20.57577;15.80131
2050;343.26429;267.72955;71.23306;23.52669;33.51533;128.68897;84.59086;89.10308;36.97294;20.57577;15.80131
2051;332.65807;259.45721;71.23306;23.52669;33.51533;124.71272;84.59086;89.10308;36.97294;20.57577;15.80131
2052;321.64452;250.86717;71.23306;23.52669;33.51533;120.58377;84.59086;89.10308;36.97294;20.57577;15.80131
2053;310.22230;241.95839;71.23306;23.52669;33.51533;116.30161;84.59086;89.10308;36.97294;20.57577;15.80131
2054;298.39198;232.73131;71.23306;23.52669;33.51533;111.86645;84.59086;89.10308;36.97294;20.57577;15.80131
2055;286.15623;223.18802;71.23306;23.52669;33.51533;107.27930;84.59086;89.10308;36.97294;20.57577;15.80131
2056;273.52010;213.33245;71.23306;23.52669;33.51533;102.54204;84.59086;89.10308;36.97294;20.57577;15.80131
2057;260.49121;203.17055;71.23306;23.52669;33.51533;97.65754;84.59086;89.10308;36.97294;20.57577;15.80131
2058;247.08002;192.71047;71.23306;23.52669;33.51533;92.62972;84.59086;89.10308;36.97294;20.57577;15.80131
2059;233.30006;181.96276;71.23306;23.52669;33.51533;87.46364;84.59086;89.10308;36.97294;20.57577;15.80131
2060;219.16812;170.94054;71.23306;23.52669;33.51533;82.16561;84.59086;89.10308;36.97294;20.57577;15.80131
2061;204.80410;159.73730;71.23306;23.52669;33.51533;87.32653;84.59086;78.34258;36.97294;20.57577;15.80131
2062;190.30251;148.42675;71.23306;23.52669;33.51533;75.92871;84.59086;83.72283;36.97294;20.57577;15.80131
2063;175.61061;136.96778;71.23306;23.52669;33.51533;81.62762;72.61035;83.72283;36.97294;20.57577;15.80131
2064;160.93917;125.52477;71.23306;23.52669;33.51533;81.62762;78.60060;70.88063;36.97294;20.57577;15.80131
2065;146.21174;114.03809;71.23306;23.52669;33.51533;67.99798;78.60060;77.30173;36.97294;20.57577;15.80131
2066;131.46795;102.53864;71.23306;23.52669;33.51533;74.81280;64.23676;77.30173;36.97294;20.57577;15.80131
2067;116.96930;91.23040;71.23306;23.52669;33.51533;74.81280;71.41868;61.86044;36.97294;20.57577;15.80131
2068;102.63918;80.05360;71.23306;23.52669;33.51533;58.36319;71.41868;69.58108;36.97294;20.57577;15.80131
2069;88.53941;69.05645;71.23306;23.52669;33.51533;66.58799;53.99808;69.58108;36.97294;20.57577;15.80131
2070;75.17574;58.63344;52.08053;23.52669;33.51533;66.58799;62.70838;69.58108;36.97294;20.57577;15.80131
2071;62.36952;48.64521;61.65679;23.52669;33.51533;66.58799;62.70838;48.76187;36.97294;20.57577;15.80131
2072;50.64283;59.02991;61.65679;23.52669;33.51533;44.55633;41.96035;59.17148;36.97294;20.57577;15.80131
2073;40.10821;59.02991;39.15150;23.52669;33.51533;55.57216;52.33436;37.57335;36.97294;20.57577;15.80131
2074;51.63583;35.61343;50.40415;23.52669;33.51533;33.52733;31.57393;48.37241;36.97294;20.57577;15.80131
2075;30.68005;47.32167;29.94823;23.52669;33.51533;44.54975;41.95415;28.74105;36.97294;20.57577;15.80131
2076;41.15794;24.75017;40.17619;23.52669;33.51533;23.30040;21.94285;38.55673;36.97294;20.57577;15.80131
2077;19.85993;36.03592;19.38621;23.52669;33.51533;33.92507;31.94850;18.60477;36.97294;20.57577;15.80131
2078;30.50893;15.82642;29.78120;23.52669;33.51533;14.89937;31.94850;28.58075;16.23794;20.57577;15.80131
2079;13.84908;25.93117;29.78120;23.52669;15.21379;24.41222;14.50255;28.58075;26.60544;20.57577;15.80131
2080;22.17901;25.93117;16.39036;23.52669;24.36456;24.41222;23.22552;15.72968;14.64255;20.57577;15.80131
2081;22.17901;11.21502;23.08578;23.52669;10.53747;10.55808;23.22552;22.15522;20.62399;20.57577;15.80131
2082;22.17901;18.57309;8.69524;8.86130;17.45101;17.48515;8.74787;22.15522;20.62399;20.57577;15.80131
