Year;BRA;COD;AGO;TZA;MOZ;MMR
32;229198.90275;59936.24842;-42058.41184;-150080.00000;-74556.77000;-92707.20000
33;240484.93009;65822.17697;-40569.58042;-154770.00000;-76875.08000;-95604.30000
34;251770.95742;71844.28365;-39080.74900;-159460.00000;-79193.39000;-98501.40000
35;263056.98476;78004.47906;-37591.91757;-164150.00000;-81511.70000;-101398.50000
36;274343.01209;84304.62310;-36103.08615;-168840.00000;-83830.01000;-104295.60000
37;285629.03943;90746.51886;-34614.25472;-173530.00000;-86148.32000;-107192.70000
38;296915.06677;97331.90624;-33125.42330;-178220.00000;-88466.63000;-110089.80000
39;308201.09410;104062.45529;-31636.59188;-182910.00000;-90784.94000;-112986.90000
40;319487.12144;110939.75914;-30147.76045;-187600.00000;-93103.25000;-115884.00000
41;330773.14877;117965.32674;-28658.92903;-192290.00000;-95421.56000;-118781.10000
42;342059.17611;125140.57522;-27170.09760;-196980.00000;-97739.87000;-121678.20000
43;353345.20344;132466.82193;-25681.26618;-201670.00000;-100058.18000;-124575.30000
44;364631.23078;139945.27617;-24192.43476;-206360.00000;-102376.49000;-127472.40000
45;375917.25812;147577.03063;-22703.60333;-211050.00000;-104694.80000;-130369.50000
46;387203.28545;155363.05252;-21214.77191;-215740.00000;-107013.11000;-133266.60000
47;398489.31279;163304.17432;-19725.94048;-220430.00000;-109331.42000;-136163.70000
48;409775.34012;171401.08436;-18237.10906;-225120.00000;-111649.73000;-139060.80000
49;421061.36746;179654.31698;-16748.27764;-229810.00000;-113968.04000;-141957.90000
50;432347.39479;188064.24253;-15259.44621;-234500.00000;-116286.35000;-144855.00000
51;443633.42213;196631.05703;-13770.61479;-239190.00000;-118604.66000;-147752.10000
52;454919.44947;205354.77161;-12281.78336;-231725.45491;-120922.97000;-150649.20000
53;466205.47680;214235.20175;-10792.95194;-224126.81437;-123241.28000;-153546.30000
54;477491.50414;223271.95627;-9304.12052;-216394.41311;-125559.59000;-156443.40000
55;488777.53147;232464.42620;-7815.28909;-210281.73421;-127877.90000;-159340.50000
56;500063.55881;241811.77345;-6326.45767;-204169.05531;-130196.21000;-162237.60000
57;511349.58614;251312.91943;-4837.62625;-198056.37641;-132514.52000;-165134.70000
58;522635.61348;260966.53356;-3348.79482;-191943.69751;-134832.83000;-168031.80000
59;533921.64081;270771.02172;-1859.96340;-185831.01861;-137151.14000;-170928.90000
60;545207.66815;280724.51483;-371.13197;-179718.33971;-139469.45000;-173826.00000
61;556493.69549;290824.85734;1117.69945;-173605.66081;-141787.76000;-176723.10000
62;567779.72282;301069.59597;2606.53087;-167492.98192;-144106.07000;-179620.20000
63;579065.75016;311455.96857;4095.36230;-161380.30302;-146424.38000;-182517.30000
64;590351.77749;321980.89328;5584.19372;-155267.62412;-148742.69000;-185414.40000
65;601637.80483;332640.95793;7073.02515;-149154.94522;-151061.00000;-188311.50000
66;612923.83216;343162.78996;8561.85657;-143042.26632;-153379.31000;-191208.60000
67;624209.85950;353684.62198;10050.68799;-136929.58742;-155697.62000;-194105.70000
68;635495.88684;364206.45401;11539.51942;-130816.90852;-158015.93000;-197002.80000
69;646781.91417;374728.28604;13028.35084;-124704.22962;-160334.24000;-199899.90000
70;658067.94151;385250.11806;14517.18227;-118591.55072;-162652.55000;-202797.00000
71;669353.96884;395771.95009;16006.01369;-112478.87182;-164970.86000;-205694.10000
72;680639.99618;406293.78212;17494.84511;-106366.19292;-167289.17000;-208591.20000
73;691926.02351;416815.61414;18983.67654;-100253.51402;-169607.48000;-211488.30000
74;703212.05085;427337.44617;20472.50796;-94140.83512;-171925.79000;-214385.40000
75;714498.07819;437859.27819;21961.33939;-88028.15622;-174244.10000;-217282.50000
76;725784.10552;448381.11022;23450.17081;-81915.47732;-176562.41000;-220179.60000
77;737070.13286;458902.94225;24939.00223;-75802.79842;-178880.72000;-223076.70000
78;748356.16019;469424.77427;26427.83366;-69690.11952;-181199.03000;-225973.80000
79;759642.18753;479946.60630;27916.66508;-63577.44062;-183517.34000;-228870.90000
80;770928.21486;490468.43833;29405.49650;-57464.76172;-185835.65000;-231768.00000
81;782214.24220;500990.27035;30894.32793;-51352.08282;-188153.96000;-234665.10000
82;793500.26953;511512.10238;32383.15935;-45239.40392;-190472.27000;-237562.20000
83;804786.29687;522033.93441;33871.99078;-39126.72502;-192790.58000;-240459.30000
84;816072.32421;532555.76643;35360.82220;-33014.04612;-195108.89000;-243356.40000
85;827358.35154;543077.59846;36849.65362;-26901.36722;-197427.20000;-246253.50000
86;838644.37888;553599.43048;38338.48505;-20788.68832;-199745.51000;-249150.60000
