Metric Name;Metric Value
T15Year;2031
T15CO2;443.01819
T15ForestSize;42411017.24618
T20Year;2050
T20CO2;483.01335
T20ForestSize;47358463.06608
ForestSize2050;47640842.64794
CO2Concentration2050;484.42719
Temperature2050;2.01690
ForestSize2100;71230336.61509
CO2Concentration2100;450.29380
Temperature2100;1.59654
