Year;CO2 Concentration;CO2 ConcentrationPPM;Forest Area;Global Temperature
2015;3115320.00000;399.40000;40618147.96000;0.90000
2016;3135211.63507;401.95021;40585448.45800;0.93685
2017;3155607.97159;404.56512;40516927.45900;0.97439
2018;3176511.04046;407.24501;40468442.34200;1.01262
2019;3198322.74244;410.04138;40417501.40000;1.05224
2020;3220411.81722;412.87331;40368318.10000;1.09210
2021;3240428.31223;415.43953;40425827.11869;1.12797
2022;3260394.38564;417.99928;40484054.52735;1.16352
2023;3282024.42085;420.77236;40545324.88225;1.20181
2024;3303480.37074;423.52312;40620021.39286;1.23954
2025;3324752.79341;426.25036;40696523.98505;1.27670
2026;3345833.99320;428.95308;40772606.47197;1.31329
2027;3366710.29918;431.62953;40856179.76411;1.34929
2028;3387374.28293;434.27875;40939881.24280;1.38471
2029;3407816.61591;436.89957;41026683.09656;1.41954
2030;3428027.11251;439.49066;41116176.95620;1.45377
2031;3447995.82295;442.05075;41204620.25104;1.48738
2032;3467711.27089;444.57837;41302212.92402;1.52038
2033;3487161.43696;447.07198;41399140.99878;1.55275
2034;3506334.65301;449.53008;41500129.90400;1.58448
2035;3525218.32040;451.95107;41603037.56268;1.61556
2036;3543800.25827;454.33337;41704351.15411;1.64597
2037;3562066.12271;456.67514;41817524.64574;1.67572
2038;3580001.03457;458.97449;41929094.79942;1.70477
2039;3597590.73240;461.22958;42045521.49423;1.73313
2040;3614820.36142;463.43851;42160621.21441;1.76077
2041;3631675.06442;465.59937;42277274.93648;1.78767
2042;3648137.06542;467.70988;42406982.49447;1.81383
2043;3664187.99029;469.76769;42538564.70324;1.83922
2044;3679810.58740;471.77059;42673163.60450;1.86383
2045;3694987.75599;473.71638;42805537.14923;1.88763
2046;3709701.47803;475.60275;42943543.58714;1.91061
2047;3723931.03461;477.42706;43092370.17457;1.93274
2048;3737655.75228;479.18663;43244156.04170;1.95401
2049;3750856.11212;480.87899;43397076.13615;1.97439
2050;3763512.60128;482.50162;43550596.77173;1.99386
2051;3775605.65150;484.05201;43703559.20872;2.01241
2052;3787112.99279;485.52731;43871836.85072;2.03000
2053;3798011.45394;486.92455;44043734.08481;2.04660
2054;3808280.76726;488.24112;44212545.94628;2.06221
2055;3817890.52835;489.47314;44380465.90019;2.07677
2056;3826824.67399;490.61855;44554703.93701;2.09027
2057;3835059.63401;491.67431;44743046.81564;2.10269
2058;3842572.55685;492.63751;44934982.16744;2.11400
2059;3849345.04341;493.50577;45116543.73083;2.12417
2060;3855331.24517;494.27324;45299903.33757;2.13314
2061;3860525.43798;494.93916;45486537.87444;2.14092
2062;3864906.47515;495.50083;45690648.08292;2.14746
2063;3868437.92754;495.95358;45895497.08178;2.15274
2064;3871114.41151;496.29672;46087758.67609;2.15673
2065;3872924.26106;496.52875;46278304.37919;2.15943
2066;3873855.67989;496.64816;46467402.69223;2.16082
2067;3873893.89806;496.65306;46684542.87062;2.16087
2068;3873026.35918;496.54184;46899828.03170;2.15958
2069;3871248.75867;496.31394;47107530.33192;2.15693
2070;3868558.22858;495.96900;47320335.87438;2.15292
2071;3864955.59464;495.50713;47520039.66323;2.14755
2072;3860438.61270;494.92803;47748248.47979;2.14080
2073;3855009.32771;494.23197;47976094.55263;2.13269
2074;3848671.77533;493.41946;48188300.09793;2.12320
2075;3841443.26428;492.49273;48409140.50268;2.11236
2076;3833339.56938;491.45379;48626805.18949;2.10019
2077;3824467.45407;490.31634;48866032.36901;2.08683
2078;3814695.76033;489.06356;49099780.09824;2.07209
2079;3804105.99647;487.70590;49329003.36405;2.05607
2080;3792483.81154;486.21587;49561140.38883;2.03844
2081;3780117.65978;484.63047;49784075.68950;2.01962
2082;3767251.05566;482.98090;50032267.19373;1.99998
2083;3753588.18726;481.22925;50267939.48992;1.97905
2084;3739168.08315;479.38052;50495168.81260;1.95688
2085;3724085.10064;477.44681;50728267.57324;1.93360
2086;3708489.95567;475.44743;50947392.18551;1.90943
2087;3692634.89334;473.41473;51200918.83001;1.88476
2088;3676255.20129;471.31477;51436960.88456;1.85916
2089;3659371.94802;469.15025;51661755.57557;1.83266
2090;3642039.42997;466.92813;51890477.05465;1.80533
2091;3624345.33102;464.65966;52120504.94862;1.77729
2092;3606483.14173;462.36963;52373624.50494;1.74885
2093;3588269.42066;460.03454;52610116.98654;1.71971
2094;3569715.20146;457.65580;52849947.41974;1.68987
2095;3550849.47872;455.23711;53089379.18802;1.65937
2096;3531727.83946;452.78562;53328815.20340;1.62829
2097;3512473.82809;450.31716;53583951.92696;1.59683
2098;3492972.84949;447.81703;53817835.91369;1.56479
2099;3473233.14794;445.28630;54058421.12688;1.53218
2100;3453274.29463;442.72747;54299006.34008;1.49902
2101;3433131.34461;440.14504;54539591.55328;1.46536
