Metric Name;Metric Value
T15Year;2031
T15CO2;443.01708
T15ForestSize;41241900.65211
T20Year;2050
T20CO2;483.01542
T20ForestSize;43601201.49540
ForestSize2050;43706940.12938
CO2Concentration2050;484.08173
Temperature2050;2.01276
ForestSize2100;54557586.10184
CO2Concentration2100;439.96365
Temperature2100;1.46299
