Year;CO2 Concentration;CO2 ConcentrationPPM;Forest Area;Global Temperature
2015;3115320.00000;399.40000;40618147.96000;0.90000
2016;3135211.63507;401.95021;40585448.45800;0.93685
2017;3155607.97159;404.56512;40516927.45900;0.97439
2018;3176511.04046;407.24501;40468442.34200;1.01262
2019;3198322.74244;410.04138;40417501.40000;1.05224
2020;3220411.81722;412.87331;40368318.10000;1.09210
2021;3240432.58199;415.44007;40458399.99639;1.12797
2022;3260392.67472;417.99906;40549554.24598;1.16352
2023;3282013.89358;420.77101;40644215.12663;1.20179
2024;3303458.20565;423.52028;40741233.56741;1.23950
2025;3324718.03759;426.24590;40840874.89128;1.27664
2026;3345785.78661;428.94690;40940931.46698;1.31320
2027;3366652.22054;431.62208;41051294.95874;1.34919
2028;3387307.61510;434.27021;41162755.99142;1.38460
2029;3407742.88177;436.89011;41278308.07223;1.41941
2030;3427948.09543;439.48053;41397564.36341;1.45363
2031;3447913.58812;442.04020;41516804.02279;1.48724
2032;3467628.18748;444.56772;41646248.90196;1.52024
2033;3487080.20121;447.06156;41776107.09464;1.55261
2034;3506258.31200;449.52030;41911126.24081;1.58435
2035;3525150.29669;451.94235;42049186.59408;1.61544
2036;3543744.37514;454.32620;42186797.75995;1.64588
2037;3562026.63009;456.67008;42337436.20210;1.67565
2038;3579982.63549;458.97213;42487661.22106;1.70474
2039;3597598.60986;461.23059;42643955.24756;1.73314
2040;3614860.20561;463.44362;42800157.29867;1.76083
2041;3631753.10006;465.60937;42959170.83106;1.78780
2042;3648260.07911;467.72565;43132518.07005;1.81403
2043;3664363.35771;469.79017;43309042.09423;1.83950
2044;3680046.30001;471.80081;43489907.04050;1.86420
2045;3695292.44713;473.75544;43669892.74276;1.88811
2046;3710084.53390;475.65186;43856357.92322;1.91121
2047;3724402.53177;477.48750;44055556.83046;1.93348
2048;3738209.36670;479.25761;44257673.10631;1.95487
2049;3751494.49490;480.96083;44461606.38543;1.97538
2050;3764239.00835;482.59474;44666832.56114;1.99498
2051;3776424.39056;484.15697;44869557.96685;2.01366
2052;3788028.99352;485.64474;45090973.38332;2.03140
2053;3799029.83693;487.05511;45316728.27839;2.04816
2054;3809407.28719;488.38555;45540126.06574;2.06392
2055;3819137.80641;489.63305;45763546.64080;2.07866
2056;3828202.97113;490.79525;45994356.89213;2.09236
2057;3836579.74373;491.86920;46240907.64934;2.10499
2058;3844245.80515;492.85203;46492043.73168;2.11652
2059;3851186.35690;493.74184;46744103.07400;2.12694
2060;3857376.50788;494.53545;46993391.35126;2.13621
2061;3862800.75398;495.23087;47248828.31223;2.14433
2062;3867438.12535;495.82540;47525152.85922;2.15125
2063;3871271.16687;496.31682;47810732.95506;2.15697
2064;3874281.58059;496.70277;48083220.13401;2.16146
2065;3876460.82696;496.98216;48351771.11129;2.16471
2066;3877785.23381;497.15195;48620710.16149;2.16668
2067;3878245.64543;497.21098;48924864.12454;2.16736
2068;3877828.55707;497.15751;49229389.30103;2.16674
2069;3876529.52373;496.99096;49527624.02431;2.16481
2070;3874345.39501;496.71095;49832969.80348;2.16156
2071;3871277.15926;496.31758;50122636.49248;2.15699
2072;3867266.72436;495.80343;50449382.28270;2.15101
2073;3862342.38943;495.17210;50772775.59418;2.14366
2074;3856515.60198;494.42508;51082940.85417;2.13496
2075;3849799.70721;493.56407;51397694.59433;2.12491
2076;3842213.96168;492.59153;51712383.50444;2.11354
2077;3833859.19998;491.52041;52079475.24739;2.10099
2078;3824603.19009;490.33374;52426860.89493;2.08705
2079;3814526.33785;489.04184;52768683.25722;2.07185
2080;3803659.14835;487.64861;53105064.31474;2.05541
2081;3792159.75622;486.17433;53440455.41998;2.03796
2082;3780265.09363;484.64937;53818995.32154;2.01986
2083;3767704.97740;483.03910;54179624.04059;2.00069
2084;3754507.76640;481.34715;54530243.19792;1.98048
2085;3740745.11779;479.58271;54869985.87352;1.95932
2086;3726530.48770;477.76032;55203961.51588;1.93739
2087;3711764.47393;475.86724;55594860.37917;1.91453
2088;3696359.21935;473.89221;55958676.67396;1.89058
2089;3680289.92058;471.83204;56305878.21584;1.86549
2090;3663677.87002;469.70229;56659854.25936;1.83944
2091;3646639.30080;467.51786;57014846.53103;1.81260
2092;3629236.82754;465.28677;57412751.17413;1.78506
2093;3611330.04722;462.99103;57781208.74746;1.75659
2094;3592944.49351;460.63391;58151928.10936;1.72721
2095;3574133.23290;458.22221;58517825.73639;1.69700
2096;3554979.16555;455.76656;58886571.89132;1.66607
2097;3535599.31564;453.28196;59286903.45908;1.63461
2098;3515859.74991;450.75125;59654178.79515;1.60239
2099;3495774.83059;448.17626;60026923.08576;1.56943
2100;3475374.60413;445.56085;60393859.39222;1.53575
2101;3454708.82576;442.91139;60764490.40155;1.50143
