Year;CO2 Concentration;CO2 ConcentrationPPM;Forest Area;Global Temperature
2015;3115320.00000;399.40000;40618147.96000;0.90000
2016;3135211.63507;401.95021;40585448.45800;0.93685
2017;3155607.97159;404.56512;40516927.45900;0.97439
2018;3176511.04046;407.24501;40468442.34200;1.01262
2019;3198322.74244;410.04138;40417501.40000;1.05224
2020;3220411.81722;412.87331;40368318.10000;1.09210
2021;3240463.82105;415.44408;40514835.22791;1.12803
2022;3260438.97108;418.00500;40661533.77246;1.16360
2023;3282092.19905;420.78105;40812818.83934;1.20193
2024;3303575.62897;423.53534;40967481.88442;1.23970
2025;3324882.82310;426.26703;41125645.21075;1.27692
2026;3346007.38703;428.97531;41285251.01952;1.31359
2027;3366940.26503;431.65901;41462769.66483;1.34969
2028;3387671.99428;434.31692;41642377.41566;1.38522
2029;3408195.16928;436.94810;41825575.68027;1.42019
2030;3428501.62744;439.55149;42013508.75155;1.45457
2031;3448583.28783;442.12606;42202524.45355;1.48837
2032;3468430.64166;444.67060;42402867.93079;1.52158
2033;3488033.74687;447.18381;42604770.74157;1.55420
2034;3507383.12577;449.66450;42813004.14061;1.58621
2035;3526468.48662;452.11134;43025472.12310;1.61761
2036;3545280.07473;454.52309;43238708.13777;1.64840
2037;3563804.44230;456.89801;43468183.81490;1.67855
2038;3582029.83646;459.23459;43697401.33973;1.70806
2039;3599944.95184;461.53140;43933912.45280;1.73692
2040;3617537.84307;463.78690;44171578.92918;1.76513
2041;3634796.68922;465.99958;44413326.93032;1.79266
2042;3651706.87737;468.16755;44670701.29649;1.81951
2043;3668253.32234;470.28889;44932567.59253;1.84565
2044;3684413.81279;472.36075;45199939.81053;1.87108
2045;3700178.63224;474.38188;45467703.19526;1.89577
2046;3715533.32016;476.35043;45743236.87720;1.91972
2047;3730460.45351;478.26416;46034524.14404;1.94290
2048;3744942.80891;480.12087;46330657.03528;1.96530
2049;3758964.77825;481.91856;46630704.89108;1.98691
2050;3772510.70021;483.65522;46934173.03969;2.00771
2051;3785565.36389;485.32889;47237296.46807;2.02768
2052;3798066.26962;486.93157;47566640.61488;2.04673
2053;3810013.50946;488.46327;47898761.20553;2.06489
2054;3821390.69754;489.92188;48230197.47565;2.08212
2055;3832181.56974;491.30533;48563514.29811;2.09841
2056;3842368.23951;492.61131;48906014.46217;2.11375
2057;3851929.54977;493.83712;49271213.49637;2.12811
2058;3860845.41560;494.98018;49640370.52638;2.14147
2059;3869101.07719;496.03860;50001949.35476;2.15381
2060;3876682.21048;497.01054;50367535.78223;2.16512
2061;3883572.50117;497.89391;50741032.46723;2.17538
2062;3889752.58279;498.68623;51141308.06496;2.18456
2063;3895204.75369;499.38522;51544512.78469;2.19265
2064;3899918.13539;499.98950;51939138.29918;2.19963
2065;3903883.86691;500.49793;52331471.93363;2.20550
2066;3907092.22410;500.90926;52728388.43960;2.21024
2067;3909528.85799;501.22165;53160039.85828;2.21384
2068;3911181.46243;501.43352;53593856.04206;2.21628
2069;3912046.02542;501.54436;54023170.84745;2.21756
2070;3912119.38192;501.55377;54461521.38873;2.21766
2071;3911401.27796;501.46170;54890641.09694;2.21660
2072;3909889.30609;501.26786;55355964.20945;2.21437
2073;3907498.93920;500.96140;55820098.85253;2.21085
2074;3904280.90921;500.54883;56275570.53519;2.20609
2075;3900253.68403;500.03252;56749452.26025;2.20014
2076;3895416.47816;499.41237;57203745.29096;2.19298
2077;3889862.77365;498.70036;57706629.74201;2.18476
2078;3883479.43646;497.88198;58201766.24712;2.17529
2079;3876332.32221;496.96568;58697807.13227;2.16467
2080;3868446.11081;495.95463;59191861.50313;2.15293
2081;3859960.40762;494.86672;59645640.67339;2.14027
2082;3851078.16281;493.72797;60180693.59760;2.12699
2083;3841561.88953;492.50793;60699754.16778;2.11273
2084;3831354.03213;491.19923;61216412.40204;2.09739
2085;3820553.98993;489.81461;61726165.73430;2.08113
2086;3809274.39557;488.36851;62165543.90518;2.06409
2087;3797694.96580;486.88397;62726443.54006;2.04655
2088;3785612.40188;485.33492;63263287.85723;2.02819
2089;3773043.87508;483.72357;63794033.66984;2.00903
2090;3760029.93787;482.05512;64320690.53008;1.98912
2091;3746637.67591;480.33816;64836294.78630;1.96857
2092;3733002.59324;478.59008;65428069.31884;1.94757
2093;3718983.81832;476.79280;65987341.86731;1.92590
2094;3704531.41459;474.93992;66550351.91247;1.90347
2095;3689673.71414;473.03509;67088842.19345;1.88033
2096;3674475.15585;471.08656;67613670.27933;1.85655
2097;3658988.09885;469.10104;68205854.14197;1.83223
2098;3643130.70289;467.06804;68766988.30306;1.80722
2099;3626917.12416;464.98937;69333569.65636;1.78154
2100;3610377.47693;462.86891;69867078.56013;1.75522
2101;3593560.30585;460.71286;70384395.46177;1.72834
