Metric Name;Metric Value
T15Year;2031
T15CO2;443.01533
T15ForestSize;43428635.22557
T20Year;2047
T20CO2;482.99858
T20ForestSize;49771326.79416
ForestSize2050;51483914.64926
CO2Concentration2050;490.66289
Temperature2050;2.09106
ForestSize2100;89966598.92525
CO2Concentration2100;538.46622
Temperature2100;2.62835
