Country ID;Net Zero 1.5;CO2 Emissions 1.5;Forest Contrib 1.5;Net Zero 2.0;CO2 Emissions 2.0;Forest Contrib 2.0;Net Zero 2050;CO2 Emissions 2050;Forest Contrib 2050;Forest Area 2050;Net Zero 2100;CO2 Emissions 2100;Forest Contrib 2100;Forest Area 2100;Reforestation Count;Reduce Emission Count;Buy Offset Count;Do Nothing Count;NDC Achieved Count;NDC Failed Count;Total Reforestation;Total Emission Reduction;Total Carbon Offset Bought;Total Carbon Offset Sold;Agriculture Count;Land Usage Count;Waste Count;Buildings Count;Industry Count;Transport Count;Manufacture Count;Eletricity and Heat Reduction;Fugitive Count;Other Fuels Count;Bunker Fuels Count;Agriculture Reduction;Land Usage Reduction;Reduction;Buildings Reduction;Industry Reduction;Transport Reduction;Manufacture Reduction;Eletricity and Heat Reduction;Fugitive Reduction;Other Fuels Reduction;Bunker Fuels Reduction
Albania;75.41272;118.10031;-4.94089;162.49040;254.65685;-8.38733;160.70420;251.85604;-8.31664;7883.55836;394.50044;618.33309;-17.56585;7874.30915;0;0;20;62;15;1;0.00000;0.00000;24.55849;0.00000;0;0;0;0;0;0;0;0;0;0;0;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
Algeria;3249.58050;3520.43840;92506.17681;5966.34733;7599.10443;319745.48658;5925.98764;7515.44974;313954.34408;333514.34408;2468.18872;18461.37326;1460768.33213;1480328.33213;82;0;0;0;4;12;1488675.36971;0.00000;0.00000;0.00000;0;0;0;0;0;0;0;0;0;0;0;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
Andorra;0.77612;1.64193;0.00000;1.70795;3.57774;0.00000;1.68884;3.53804;0.00000;160.00000;4.18958;8.73318;0.00000;160.00000;0;0;17;65;16;0;0.00000;0.00000;0.34637;0.00000;0;0;0;0;0;0;0;0;0;0;0;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
Angola;-1958.95893;1708.88889;-5033.71171;-4514.45032;3637.21391;50754.28919;-4458.26498;3597.66337;49332.54458;743159.44458;-15763.71550;6871.51680;309327.62934;1003154.52934;53;29;0;0;0;16;182882.16757;235.83614;0.00000;232.05683;20;22;3;8;2;6;1;6;17;0;2;66.29941;98.78181;2.07610;12.39936;1.51528;8.00012;0.84506;8.15654;36.44491;0.00000;1.31754
Antigua and Barbuda;21.45605;21.88435;-10.63746;46.79183;47.64520;-22.87826;46.27141;47.11684;-22.62720;61.87280;114.64052;116.25128;-55.47785;29.02215;0;0;17;65;16;0;0.00000;0.00000;4.60793;0.00000;0;0;0;0;0;0;0;0;0;0;0;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
Argentina;3637.48192;5359.68195;90743.20035;6692.51306;11492.87245;326349.60700;6645.78110;11367.07884;320345.23092;611315.23092;-16.52890;24026.48868;1490845.29940;1781815.29940;61;21;0;0;0;16;973880.47722;684.36946;0.00000;0.00000;13;7;4;5;6;8;4;9;5;2;0;255.30495;57.30202;32.36313;41.91690;44.98161;71.47549;29.81329;100.04777;41.82959;9.33471;0.00000
Armenia;115.76253;133.50081;-34.43580;253.55527;291.62922;-74.36695;250.72658;288.38596;-73.54795;3221.65205;621.74595;712.75548;-180.71123;3114.48877;0;0;17;65;1;15;0.00000;0.00000;28.30427;0.00000;0;0;0;0;0;0;0;0;0;0;0;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
Australia;379.79872;8075.10555;258176.61043;-2114.63043;17324.42307;869548.64881;-2022.13841;17134.71674;853967.97045;2184912.97045;-37096.15979;41917.20360;3907056.58121;5238001.58121;77;3;0;2;5;11;3598152.47082;128.29105;0.00000;169.02500;3;0;0;0;0;3;0;3;0;0;0;33.73500;0.00000;0.00000;0.00000;0.00000;28.09148;0.00000;66.46457;0.00000;0.00000;0.00000
Austria;721.09750;932.71525;588.85944;1448.97935;1909.97467;1271.61071;1436.55669;1892.39417;1257.60728;40069.50728;1693.84255;2839.87596;3089.90813;41901.80813;0;82;0;0;0;16;0.00000;144.49460;0.00000;0.00000;19;0;7;24;10;63;49;61;1;5;7;14.19340;0.00000;2.41249;16.40447;6.25073;45.71089;20.84880;34.79894;0.15355;1.25579;2.46556
Azerbaijan;640.78531;703.98648;1826.07880;1390.52199;1539.55508;3973.54489;1375.28001;1522.41732;3929.49971;14708.36971;3321.48419;3764.83432;9692.65839;20471.52839;0;0;21;61;15;1;0.00000;0.00000;149.99857;0.00000;0;0;0;0;0;0;0;0;0;0;0;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
