Country ID;Net Zero 1.5;CO2 Emissions 1.5;Forest Contrib 1.5;Net Zero 2.0;CO2 Emissions 2.0;Forest Contrib 2.0;Net Zero 2050;CO2 Emissions 2050;Forest Contrib 2050;Forest Area 2050;Net Zero 2100;CO2 Emissions 2100;Forest Contrib 2100;Forest Area 2100;Reforestation Count;Reduce Emission Count;Buy Offset Count;Do Nothing Count;NDC Achieved Count;NDC Failed Count;Total Reforestation;Total Emission Reduction;Total Carbon Offset Bought;Total Carbon Offset Sold;Agriculture Count;Land Usage Count;Waste Count;Buildings Count;Industry Count;Transport Count;Manufacture Count;Eletricity and Heat Reduction;Fugitive Count;Other Fuels Count;Bunker Fuels Count;Agriculture Reduction;Land Usage Reduction;Reduction;Buildings Reduction;Industry Reduction;Transport Reduction;Manufacture Reduction;Eletricity and Heat Reduction;Fugitive Reduction;Other Fuels Reduction;Bunker Fuels Reduction
Albania;75.05099;117.53296;-4.92657;158.80885;248.88407;-8.24163;160.70420;251.85604;-8.31664;7883.55836;394.50044;618.33309;-17.56585;7874.30915;0;0;20;62;15;1;0.00000;0.00000;24.55849;0.00000;0;0;0;0;0;0;0;0;0;0;0;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
Algeria;3336.50818;3442.40351;474.72688;6639.60045;6869.07557;1354.93312;6705.56557;6937.89828;1374.84874;20934.84874;9767.57872;10373.13071;3830.67409;23390.67409;0;82;0;0;0;16;0.00000;524.24809;0.00000;0.00000;10;0;12;20;14;53;11;56;61;7;2;23.76611;0.00000;28.65335;51.92138;34.50732;84.30007;25.19149;97.38752;168.90042;8.44898;1.17145
Andorra;0.77225;1.63389;0.00000;1.66856;3.49591;0.00000;1.68884;3.53804;0.00000;160.00000;4.18958;8.73318;0.00000;160.00000;0;0;17;65;16;0;0.00000;0.00000;0.34637;0.00000;0;0;0;0;0;0;0;0;0;0;0;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
Angola;-1820.47218;1672.08744;-90580.62438;-3534.92823;3292.28675;-192101.55562;-3570.74875;3324.82751;-194398.57660;499428.32340;-7971.94415;4949.07433;-477647.73071;216179.16929;0;82;0;0;0;16;0.00000;247.84895;0.00000;107.00600;65;67;6;13;5;10;5;10;60;0;5;67.70817;100.19434;3.11195;13.75368;2.41160;9.26423;2.20613;9.25939;37.61241;0.00000;2.32706
Antigua and Barbuda;21.35095;21.77732;-10.58661;45.71923;46.55619;-22.36079;46.27141;47.11684;-22.62720;61.87280;114.64052;116.25128;-55.47785;29.02215;0;0;17;65;16;0;0.00000;0.00000;4.60793;0.00000;0;0;0;0;0;0;0;0;0;0;0;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
Argentina;3721.89189;5242.38744;-17393.77625;7282.76931;10395.22490;-37032.66375;7351.61256;10498.71664;-37477.01484;253492.98516;8709.86630;15664.42670;-92270.62443;198699.37557;0;82;0;0;0;16;0.00000;788.32120;0.00000;0.00000;59;20;11;14;15;42;11;50;14;7;3;266.36326;65.58584;42.42359;52.41921;55.09122;81.55244;39.67216;110.90294;52.65774;18.44947;3.20334
Armenia;115.19057;132.84384;-34.26990;247.72516;284.94452;-72.67890;250.72658;288.38596;-73.54795;3221.65205;621.74595;712.75548;-180.71123;3114.48877;0;0;17;65;1;15;0.00000;0.00000;28.30427;0.00000;0;0;0;0;0;0;0;0;0;0;0;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
Australia;671.43721;7898.48379;15460.91106;285.18383;15669.72025;25729.60294;255.97552;15825.80101;25961.94321;1356906.94321;-15044.84226;23616.45125;54612.17574;1385557.17574;0;82;0;0;0;16;0.00000;1188.82866;0.00000;47.94791;57;7;6;7;7;54;12;64;20;5;7;224.27072;23.53702;21.99871;25.46827;30.29617;186.82361;75.66336;445.36836;118.84131;9.77906;26.78206
Austria;717.70065;928.29125;586.02284;1423.04554;1873.41197;1242.74816;1436.55669;1892.39417;1257.60728;40069.50728;1693.84255;2839.87596;3089.90813;41901.80813;0;82;0;0;0;16;0.00000;144.49460;0.00000;0.00000;19;0;7;24;10;63;49;61;1;5;7;14.19340;0.00000;2.41249;16.40447;6.25073;45.71089;20.84880;34.79894;0.15355;1.25579;2.46556
Azerbaijan;625.18635;688.05903;1817.15683;1245.00699;1390.13886;3882.76313;1257.10242;1404.23972;3929.49971;14708.36971;1664.72332;2108.07345;9692.65839;20471.52839;0;82;0;0;0;16;0.00000;107.39481;0.00000;0.00000;37;0;14;36;8;30;9;57;41;7;7;15.28258;0.00000;8.22003;15.18482;2.81370;14.45449;4.01008;27.41356;15.85054;2.26760;1.89741
