Metric Name;Metric Value
T15Year;2031
T15CO2;443.01559
T15ForestSize;43301941.82815
T20Year;2047
T20CO2;483.00001
T20ForestSize;49459600.29082
ForestSize2050;50995528.41366
CO2Concentration2050;490.00866
Temperature2050;2.08332
ForestSize2100;86514738.05749
CO2Concentration2100;497.30724
Temperature2100;2.16968
