Year;CO2 Concentration;CO2 ConcentrationPPM;Forest Area;Global Temperature
2015;3115320.00000;399.40000;40618147.96000;0.90000
2016;3135211.63507;401.95021;40585448.45800;0.93685
2017;3155607.97159;404.56512;40516927.45900;0.97439
2018;3176511.04046;407.24501;40468442.34200;1.01262
2019;3198322.74244;410.04138;40417501.40000;1.05224
2020;3220411.81722;412.87331;40368318.10000;1.09210
2021;3240460.26676;415.44362;40454246.75112;1.12802
2022;3260450.91133;418.00653;40541298.37428;1.16363
2023;3282127.73212;420.78561;40631896.14603;1.20199
2024;3303646.28756;423.54440;40724898.13209;1.23983
2025;3324999.94286;426.28204;40820570.72577;1.27713
2026;3346182.08265;428.99770;40916707.38001;1.31389
2027;3367184.51291;431.69032;41023200.85645;1.35011
2028;3387998.60039;434.35879;41130842.89000;1.38578
2029;3408616.40236;437.00210;41242628.10982;1.42090
2030;3429029.19630;439.61913;41358170.81135;1.45546
2031;3449228.57560;442.20879;41473751.29598;1.48946
2032;3469204.68993;444.76983;41599592.56831;1.52288
2033;3488947.23153;447.30093;41725903.88359;1.55572
2034;3508446.33193;449.80081;41857434.05077;1.58797
2035;3527691.28277;452.26811;41992064.49869;1.61963
2036;3546671.88619;454.70152;42126306.01312;1.65068
2037;3565375.87604;457.09947;42273636.24169;1.68111
2038;3583790.54736;459.46033;42420615.67114;1.71091
2039;3601903.91072;461.78255;42573727.91906;1.74008
2040;3619703.48207;464.06455;42726813.18838;1.76860
2041;3637176.87414;466.30473;42882776.11891;1.79646
2042;3654308.88007;468.50114;43053140.11437;1.82364
2043;3671082.21582;470.65157;43236322.42216;1.85013
2044;3687481.61598;472.75405;43419059.62636;1.87591
2045;3703479.61699;474.80508;43600484.63768;1.90094
2046;3719067.68610;476.80355;43788704.17967;1.92523
2047;3734228.03309;478.74718;43988068.54849;1.94876
2048;3748943.00519;480.63372;44191486.30603;1.97150
2049;3763195.71203;482.46099;44399194.34221;1.99344
2050;3776969.45198;484.22685;44607897.16500;2.01456
2051;3790247.84219;485.92921;44817290.41881;2.03485
2052;3803010.96830;487.56551;45047724.10736;2.05428
2053;3815238.56127;489.13315;45279932.20921;2.07283
2054;3826913.40881;490.62992;45514010.23642;2.09049
2055;3838018.61926;492.05367;45747747.91987;2.10724
2056;3848536.28482;493.40209;45989560.02820;2.12305
2057;3858446.41449;494.67262;46244664.94327;2.13791
2058;3867729.69972;495.86278;46505032.31958;2.15180
2059;3876369.85406;496.97049;46762431.87743;2.16469
2060;3884351.40706;497.99377;47022925.84222;2.17657
2061;3891657.98022;498.93051;47289500.43907;2.18742
2062;3898271.70410;499.77842;47572606.38206;2.19723
2063;3904175.66430;500.53534;47861291.91346;2.20597
2064;3909358.17488;501.19977;48140999.76625;2.21363
2065;3913809.41039;501.77044;48422258.87368;2.22020
2066;3917519.11436;502.24604;48705341.82403;2.22567
2067;3920474.02333;502.62487;49017495.65797;2.23003
2068;3922662.21144;502.90541;49333664.40196;2.23325
2069;3924079.31335;503.08709;49644470.64729;2.23533
2070;3924722.31984;503.16953;49963478.38773;2.23628
2071;3924519.56971;503.14353;50269998.05566;2.23598
2072;3923474.83699;503.00959;50606862.40004;2.23444
2073;3921603.36299;502.76966;50944880.61751;2.23169
2074;3918914.58312;502.42495;51271375.18431;2.22773
2075;3915420.05140;501.97693;51603313.19425;2.22259
2076;3911135.04022;501.42757;51919484.04074;2.21627
2077;3906154.96454;500.78910;52278968.35105;2.20892
2078;3900360.84191;500.04626;52634774.21479;2.20036
2079;3893821.42969;499.20788;52987817.42998;2.19069
2080;3886563.33314;498.27735;53337249.06549;2.17993
2081;3878732.17045;497.27336;53644825.56035;2.16830
2082;3870537.02716;496.22270;54060110.83235;2.15611
2083;3861727.10256;495.09322;54449184.74449;2.14298
2084;3852328.48711;493.88827;54832340.19538;2.12893
2085;3842403.52029;492.61584;55207475.35972;2.11406
2086;3832060.64053;491.28983;55524695.91440;2.09853
2087;3821487.50234;489.93430;55937907.42289;2.08261
2088;3810428.32083;488.51645;56323418.70406;2.06591
2089;3798928.88348;487.04216;56695915.41927;2.04849
2090;3787029.29647;485.51658;57076207.65977;2.03042
2091;3774796.07766;483.94822;57441339.55093;2.01177
2092;3762349.72276;482.35253;57846454.17001;1.99275
2093;3749562.57131;480.71315;58235727.69684;1.97313
2094;3736445.32098;479.03145;58625759.39877;1.95295
2095;3723023.52800;477.31071;59017575.05865;1.93222
2096;3709344.25439;475.55696;59383550.37653;1.91101
2097;3695192.19111;473.74259;59794340.27068;1.88900
2098;3680627.30002;471.87529;60197410.36857;1.86625
2099;3665680.57232;469.95905;60596507.91527;1.84282
2100;3650404.81979;468.00062;60997580.89900;1.81877
2101;3634878.61537;466.01008;61366170.97537;1.79422
