Metric Name;Metric Value
T15Year;2031
T15CO2;443.01649
T15ForestSize;42330538.46525
T20Year;2049
T20CO2;483.00949
T20ForestSize;47079451.02092
ForestSize2050;47639878.93526
CO2Concentration2050;486.00353
Temperature2050;2.03573
ForestSize2100;72646057.57649
CO2Concentration2100;473.70428
Temperature2100;1.88857
