Metric Name;Metric Value
T15Year;2031
T15CO2;443.01801
T15ForestSize;42455351.63260
T20Year;2050
T20CO2;483.01356
T20ForestSize;47436009.56792
ForestSize2050;47757420.91615
CO2Concentration2050;484.63152
Temperature2050;2.01934
ForestSize2100;71862948.82678
CO2Concentration2100;453.26247
Temperature2100;1.63441
