Year;CO2 Concentration;CO2 ConcentrationPPM;Forest Area;Global Temperature
2015;3115320.00000;399.40000;40618147.96000;0.90000
2016;3135211.63507;401.95021;40585448.45800;0.93685
2017;3155607.97159;404.56512;40516927.45900;0.97439
2018;3176511.04046;407.24501;40468442.34200;1.01262
2019;3198322.74244;410.04138;40417501.40000;1.05224
2020;3220411.81722;412.87331;40368318.10000;1.09210
2021;3240429.13588;415.43963;40424696.24898;1.12797
2022;3260396.49265;417.99955;40481478.72412;1.16353
2023;3282028.77640;420.77292;40540977.16753;1.20182
2024;3303490.21163;423.52439;40602078.39606;1.23955
2025;3324773.15406;426.25297;40665030.41572;1.27673
2026;3345869.49623;428.95763;40727461.45597;1.31335
2027;3366765.51550;431.63660;40798948.32021;1.34939
2028;3387453.55823;434.28892;40870563.37099;1.38485
2029;3407924.31237;436.91337;40945278.79684;1.41972
2030;3428167.60979;439.50867;41022686.22858;1.45400
2031;3448173.51927;442.07353;41099043.09551;1.48768
2032;3467930.58405;444.60649;41184549.34059;1.52075
2033;3487426.80551;447.10600;41269390.98744;1.55319
2034;3506650.53733;449.57058;41358293.46476;1.58500
2035;3525589.20392;451.99862;41449114.69553;1.61617
2036;3544230.64864;454.38854;41538341.85905;1.64668
2037;3562560.55302;456.73853;41639428.92278;1.67652
2038;3580564.06461;459.04667;41738912.64856;1.70569
2039;3598226.94989;461.31115;41843252.91547;1.73415
2040;3615534.38328;463.53005;41946266.20774;1.76191
2041;3632462.42821;465.70031;42049342.53313;1.78893
2042;3648997.93479;467.82025;42164700.11980;1.81520
2043;3665122.57332;469.88751;42281146.34343;1.84070
2044;3680819.13374;471.89989;42399809.90832;1.86542
2045;3696070.55416;473.85520;42515435.55614;1.88933
2046;3710858.85283;475.75113;42635868.48338;1.91242
2047;3725163.34483;477.58504;42766283.07884;1.93466
2048;3738963.38861;479.35428;42898805.82214;1.95604
2049;3752239.49551;481.05635;43031599.26041;1.97653
2050;3764972.18169;482.68874;43164117.59188;1.99611
2051;3777134.62626;484.24803;43294539.56132;2.01476
2052;3788708.14295;485.73181;43439043.75931;2.03244
2053;3799669.54544;487.13712;43585919.43900;2.04913
2054;3809998.55265;488.46135;43728447.10951;2.06482
2055;3819675.45544;489.70198;43869654.87565;2.07948
2056;3828678.94135;490.85627;44016324.63003;2.09308
2057;3836985.49263;491.92122;44176234.94889;2.10560
2058;3844572.31549;492.89389;44338865.85704;2.11701
2059;3851407.90948;493.77024;44489440.31642;2.12727
2060;3857480.93829;494.54884;44642448.33057;2.13637
2061;3862771.88041;495.22716;44798355.47865;2.14429
2062;3867259.68447;495.80252;44971466.09561;2.15099
2063;3870924.66126;496.27239;45145814.39067;2.15646
2064;3873753.29794;496.63504;45307663.93654;2.16068
2065;3875734.04568;496.88898;45467886.45656;2.16363
2066;3876855.57706;497.03277;45624500.71631;2.16530
2067;3877103.19481;497.06451;45811521.96077;2.16567
2068;3876460.90625;496.98217;45996023.28648;2.16471
2069;3874926.15944;496.78541;46172941.75133;2.16243
2070;3872496.12760;496.47386;46354838.53238;2.15881
2071;3868958.61221;496.02033;46521026.12189;2.15353
2072;3864420.43092;495.43852;46717019.40009;2.14677
2073;3858883.82911;494.72870;46907220.15794;2.13850
2074;3852361.94388;493.89256;47084353.37459;2.12874
2075;3844870.26814;492.93209;47264017.51884;2.11752
2076;3836426.52086;491.84955;47441041.82671;2.10485
2077;3827142.18689;490.65925;47641930.56693;2.09088
2078;3816876.23305;489.34311;47830351.26861;2.07540
2079;3805720.44501;487.91288;48015058.96430;2.05854
2080;3793710.36974;486.37312;48203893.70129;2.04033
2081;3781030.29250;484.74747;48383526.71417;2.02104
2082;3767959.48717;483.07173;48588415.93062;2.00109
2083;3754186.13729;481.30592;48780785.93901;1.97999
2084;3739741.56756;479.45405;48964712.97391;1.95779
2085;3724706.10042;477.52642;49154509.44675;1.93459
2086;3709210.70118;475.53983;49330331.77124;1.91058
2087;3693506.22114;473.52644;49540556.12794;1.88615
2088;3677343.75386;471.45433;49733295.89470;1.86090
2089;3660741.36894;469.32582;49914788.29792;1.83484
2090;3643746.16607;467.14694;50100207.48921;1.80805
2091;3626434.67336;464.92752;50286933.09539;1.78063
2092;3608989.98806;462.69102;50501821.81315;1.75287
2093;3591243.64548;460.41585;50691967.25156;1.72450
2094;3573205.76261;458.10330;50888240.88156;1.69551
2095;3554903.54710;455.75687;51078427.28506;1.66595
2096;3536384.36731;453.38261;51271462.21646;1.63589
2097;3517763.61386;450.99534;51483822.54348;1.60551
2098;3498936.49023;448.58160;51674942.48832;1.57462
2099;3479903.78454;446.14151;51871851.31045;1.54323
2100;3460684.79436;443.67754;52068760.13258;1.51136
2101;3441309.47189;441.19352;52265668.95470;1.47905
