Metric Name;Metric Value
T15Year;2031
T15CO2;443.01651
T15ForestSize;41130851.41868
T20Year;2050
T20CO2;483.01495
T20ForestSize;43191353.74873
ForestSize2050;43297442.84201
CO2Concentration2050;484.27791
Temperature2050;2.01511
ForestSize2100;52280606.15589
CO2Concentration2100;441.01907
Temperature2100;1.47677
