Metric Name;Metric Value
T15Year;2031
T15CO2;443.01657
T15ForestSize;42785917.51563
T20Year;2048
T20CO2;483.00401
T20ForestSize;48196074.79536
ForestSize2050;49319221.63478
CO2Concentration2050;488.42969
Temperature2050;2.06460
ForestSize2100;79714619.11356
CO2Concentration2100;460.73034
Temperature2100;1.72921
