Year;CO2 Concentration;CO2 ConcentrationPPM;Forest Area;Global Temperature
2015;3115320.00000;399.40000;40618147.96000;0.90000
2016;3135211.63507;401.95021;40585448.45800;0.93685
2017;3155607.97159;404.56512;40516927.45900;0.97439
2018;3176511.04046;407.24501;40468442.34200;1.01262
2019;3198322.74244;410.04138;40417501.40000;1.05224
2020;3220411.81722;412.87331;40368318.10000;1.09210
2021;3240523.22858;415.45170;40557213.91183;1.12814
2022;3260547.04465;418.01885;40749255.72022;1.16380
2023;3282290.78169;420.80651;40946295.35496;1.20228
2024;3303891.23153;423.57580;41147982.98508;1.24026
2025;3325343.82615;426.32613;41354636.48326;1.27773
2026;3346644.14359;429.05694;41564101.44483;1.31469
2027;3367786.31552;431.76748;41786323.41041;1.35115
2028;3388764.17222;434.45695;42012147.50091;1.38710
2029;3409572.37809;437.12466;42244622.30599;1.42253
2030;3430204.96685;439.76987;42483416.62002;1.45745
2031;3450656.44289;442.39185;42724865.74230;1.49186
2032;3470920.02703;444.98975;42979248.13116;1.52575
2033;3490988.64812;447.56265;43236828.90419;1.55912
2034;3510855.84479;450.10972;43502413.09020;1.59196
2035;3530514.49100;452.63006;43773938.63985;1.62427
2036;3549958.15083;455.12284;44047973.10269;1.65605
2037;3569178.38587;457.58697;44338765.50566;1.68730
2038;3588166.56932;460.02136;44631832.60010;1.71800
2039;3606915.09997;462.42501;44934086.30704;1.74815
2040;3625416.01209;464.79692;45239423.58205;1.77775
2041;3643669.10060;467.13706;45559040.46398;1.80681
2042;3661649.66781;469.44227;45894428.53976;1.83528
2043;3679351.86586;471.71178;46236358.71564;1.86318
2044;3696766.48390;473.94442;46586052.23261;1.89050
2045;3713908.66876;476.14214;46950609.80417;1.91725
2046;3730728.92221;478.29858;47318066.30368;1.94339
2047;3747229.77050;480.41407;47701595.13008;1.96891
2048;3763399.55781;482.48712;48093118.87543;1.99382
2049;3779154.66243;484.50701;48496867.58105;2.01798
2050;3794509.79365;486.47561;48902839.40883;2.04142
2051;3809458.19203;488.39208;49310567.69131;2.06416
2052;3823985.69476;490.25458;49741298.05917;2.08616
2053;3838076.88382;492.06114;50180732.90807;2.10743
2054;3851719.73194;493.81022;50622226.45377;2.12794
2055;3864894.10229;495.49924;51068251.78912;2.14768
2056;3877591.08834;497.12706;51526199.82683;2.16664
2057;3889794.81920;498.69164;52005948.81313;2.18480
2058;3901489.98464;500.19102;52495042.27013;2.20215
2059;3912665.90954;501.62383;52979154.57671;2.21868
2060;3922715.69936;502.91227;53468161.12682;2.23350
2061;3931909.42864;504.09095;53967105.19963;2.24703
2062;3940224.78512;505.15702;54490811.28820;2.25923
2063;3947640.91271;506.10781;55021853.87925;2.27010
2064;3954143.29713;506.94145;55546517.46450;2.27960
2065;3959720.05524;507.65642;56071094.26946;2.28774
2066;3964359.09528;508.25117;56600212.01971;2.29450
2067;3968043.64634;508.72354;57168549.14676;2.29986
2068;3970724.98647;509.06731;57741039.17741;2.30376
2069;3972414.16672;509.28387;58311119.76515;2.30622
2070;3973106.75567;509.37266;58892319.87491;2.30722
2071;3972802.73340;509.33368;59460437.57345;2.30678
2072;3971481.47404;509.16429;60072169.88679;2.30486
2073;3969132.15475;508.86310;60683694.87129;2.30145
2074;3965774.26444;508.43260;61286496.07504;2.29657
2075;3961419.89385;507.87435;61898279.17917;2.29023
2076;3956087.04709;507.19065;62495356.18570;2.28246
2077;3949880.64754;506.39495;63148779.50069;2.27341
2078;3942665.08449;505.46988;63795185.60504;2.26287
2079;3934519.62758;504.42559;64438341.82054;2.25095
2080;3925474.20211;503.26592;65080070.50623;2.23768
2081;3915694.26615;502.01209;65679740.40416;2.22330
2082;3905422.15905;500.69515;66372129.41978;2.20816
2083;3894352.10015;499.27591;67050165.66238;2.19181
2084;3882522.41273;497.75928;67721694.01333;2.17428
2085;3870006.11785;496.15463;68384226.86732;2.15567
2086;3856892.75817;494.47343;68980392.26274;2.13612
2087;3843335.02126;492.73526;69707164.29758;2.11583
2088;3829135.43268;490.91480;70411140.69885;2.09451
2089;3814314.75550;489.01471;71102033.23802;2.07218
2090;3798907.36247;487.03941;71783780.69458;2.04887
2091;3782990.17955;484.99874;72459607.67344;2.02469
2092;3766527.39461;482.88813;73210952.28383;1.99957
2093;3749448.29429;480.69850;73935008.81884;1.97341
2094;3731783.61926;478.43380;74661928.94250;1.94622
2095;3713595.22388;476.10195;75361579.16940;1.91809
2096;3694976.33452;473.71491;76049787.93192;1.88916
2097;3676001.10486;471.28219;76814968.48102;1.85952
2098;3656547.63964;468.78816;77545569.78144;1.82898
2099;3636540.45515;466.22314;78280160.35715;1.79741
2100;3616062.33733;463.59774;78977663.63814;1.76491
2101;3595175.59029;460.91995;79660765.26798;1.73158
