Metric Name;Metric Value
T15Year;2031
T15CO2;443.01603
T15ForestSize;42919803.79365
T20Year;2049
T20CO2;483.00973
T20ForestSize;48683975.86275
ForestSize2050;49371753.29616
CO2Concentration2050;486.14016
Temperature2050;2.03736
ForestSize2100;79115076.29106
CO2Concentration2100;470.17258
Temperature2100;1.84560
