Metric Name;Metric Value
T15Year;2031
T15CO2;443.01726
T15ForestSize;41612496.17320
T20Year;2048
T20CO2;483.00881
T20ForestSize;44793157.14819
ForestSize2050;45273723.03256
CO2Concentration2050;486.82489
Temperature2050;2.04552
ForestSize2100;63869216.36499
CO2Concentration2100;480.16088
Temperature2100;1.96665
