Country ID;Net Zero 1.5;CO2 Emissions 1.5;Forest Contrib 1.5;Net Zero 2.0;CO2 Emissions 2.0;Forest Contrib 2.0;Net Zero 2050;CO2 Emissions 2050;Forest Contrib 2050;Forest Area 2050;Net Zero 2100;CO2 Emissions 2100;Forest Contrib 2100;Forest Area 2100;Reforestation Count;Reduce Emission Count;Buy Offset Count;Do Nothing Count;NDC Achieved Count;NDC Failed Count;Total Reforestation;Total Emission Reduction;Total Carbon Offset Bought;Total Carbon Offset Sold;Agriculture Count;Land Usage Count;Waste Count;Buildings Count;Industry Count;Transport Count;Manufacture Count;Eletricity and Heat Reduction;Fugitive Count;Other Fuels Count;Bunker Fuels Count;Agriculture Reduction;Land Usage Reduction;Reduction;Buildings Reduction;Industry Reduction;Transport Reduction;Manufacture Reduction;Eletricity and Heat Reduction;Fugitive Reduction;Other Fuels Reduction;Bunker Fuels Reduction
Albania;74.87241;117.25288;-4.91950;155.61662;243.87851;-8.11530;160.70420;251.85604;-8.31664;7883.55836;394.50044;618.33309;-17.56585;7874.30915;0;0;20;62;15;1;0.00000;0.00000;24.55849;0.00000;0;0;0;0;0;0;0;0;0;0;0;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
Algeria;3228.61167;3495.12749;91396.74501;5807.01194;7277.17737;297847.04025;5925.98764;7515.44974;313954.34408;333514.34408;2468.18872;18461.37326;1460768.33213;1480328.33213;82;0;0;0;4;12;1488675.36971;0.00000;0.00000;0.00000;0;0;0;0;0;0;0;0;0;0;0;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
Andorra;0.77034;1.62992;0.00000;1.63440;3.42495;0.00000;1.68884;3.53804;0.00000;160.00000;4.18958;8.73318;0.00000;160.00000;0;0;17;65;16;0;0.00000;0.00000;0.34637;0.00000;0;0;0;0;0;0;0;0;0;0;0;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
Angola;-1787.87210;1696.92231;-90364.15000;-3226.35538;3485.01218;-188232.77000;-3297.91288;3597.66337;-194398.57660;499428.32340;-7429.97706;8772.71277;14315.37332;708142.27332;3;0;32;47;15;1;24827.05178;0.00000;337.65237;590.55564;0;0;0;0;0;0;0;0;0;0;0;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
Antigua and Barbuda;21.29907;21.72448;-10.56150;44.78930;45.61191;-21.91210;46.27141;47.11684;-22.62720;61.87280;114.64052;116.25128;-55.47785;29.02215;0;0;17;65;16;0;0.00000;0.00000;4.60793;0.00000;0;0;0;0;0;0;0;0;0;0;0;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
Argentina;3614.26261;5321.62132;89592.91857;6508.50736;11008.78281;303644.84585;6645.78110;11367.07884;320345.23092;611315.23092;2316.56719;26487.84786;1535696.57211;1826666.57211;71;11;0;0;0;16;1252598.54974;490.78291;0.00000;0.00000;10;3;1;2;3;5;1;6;2;0;0;235.65526;31.41753;10.74854;22.02896;27.93014;52.38012;10.08089;78.92709;21.61439;0.00000;0.00000
Armenia;114.90821;132.51952;-34.18800;242.67025;279.14823;-71.21520;250.72658;288.38596;-73.54795;3221.65205;621.74595;712.75548;-180.71123;3114.48877;0;0;17;65;1;15;0.00000;0.00000;28.30427;0.00000;0;0;0;0;0;0;0;0;0;0;0;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
Australia;384.22218;8017.70722;255191.75900;-1769.50989;16594.37909;810632.35575;-2022.13841;17134.71674;853967.97045;2184912.97045;-37096.15979;41917.20360;3907056.58121;5238001.58121;77;3;0;2;5;11;3598152.47082;128.29105;0.00000;855.06673;3;0;0;0;0;3;0;3;0;0;0;33.73500;0.00000;0.00000;0.00000;0.00000;28.09148;0.00000;66.46457;0.00000;0.00000;0.00000
Austria;716.02369;926.10725;584.62250;1400.18169;1841.33804;1217.72150;1436.55669;1892.39417;1257.60728;40069.50728;1693.84255;2839.87596;3089.90813;41901.80813;0;82;0;0;0;16;0.00000;144.49460;0.00000;0.00000;19;0;7;24;10;63;49;61;1;5;7;14.19340;0.00000;2.41249;16.40447;6.25073;45.71089;20.84880;34.79894;0.15355;1.25579;2.46556
Azerbaijan;636.09061;698.80121;1812.75231;1331.83547;1473.60407;3804.04647;1375.28001;1522.41732;3929.49971;14708.36971;3321.48419;3764.83432;9692.65839;20471.52839;0;0;21;61;15;1;0.00000;0.00000;149.99857;0.00000;0;0;0;0;0;0;0;0;0;0;0;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
