Metric Name;Metric Value
T15Year;2031
T15CO2;443.01570
T15ForestSize;42768559.84916
T20Year;2049
T20CO2;483.01280
T20ForestSize;48404749.82586
ForestSize2050;48819903.93793
CO2Concentration2050;484.84638
Temperature2050;2.02192
ForestSize2100;77145178.23021
CO2Concentration2100;451.77567
Temperature2100;1.61557
