Metric Name;Metric Value
T15Year;2031
T15CO2;443.01721
T15ForestSize;41070621.38559
T20Year;2049
T20CO2;483.00918
T20ForestSize;42985175.68779
ForestSize2050;43222510.48959
CO2Concentration2050;485.97609
Temperature2050;2.03540
ForestSize2100;54166524.74725
CO2Concentration2100;464.38287
Temperature2100;1.77408
