Metric Name;Metric Value
T15Year;2031
T15CO2;443.01647
T15ForestSize;41067151.46474
T20Year;2049
T20CO2;483.01056
T20ForestSize;42833599.47175
ForestSize2050;43030236.15687
CO2Concentration2050;485.78133
Temperature2050;2.03308
ForestSize2100;52180539.55946
CO2Concentration2100;461.22773
Temperature2100;1.73479
