Year;CO2 Concentration;CO2 ConcentrationPPM;Forest Area;Global Temperature
2015;3115320.00000;399.40000;40618147.96000;0.90000
2016;3135211.63507;401.95021;40585448.45800;0.93685
2017;3155607.97159;404.56512;40516927.45900;0.97439
2018;3176511.04046;407.24501;40468442.34200;1.01262
2019;3198322.74244;410.04138;40417501.40000;1.05224
2020;3220411.81722;412.87331;40368318.10000;1.09210
2021;3240500.50280;415.44878;40555517.21595;1.12810
2022;3260500.95258;418.01294;40745346.33681;1.16371
2023;3282202.98245;420.79525;40940582.03411;1.20213
2024;3303747.63600;423.55739;41144076.15429;1.24001
2025;3325129.05094;426.29860;41352055.58038;1.27735
2026;3346342.32609;429.01825;41561277.78894;1.31417
2027;3367380.89775;431.71550;41783835.53210;1.35045
2028;3388237.78051;434.38946;42008889.68273;1.38619
2029;3408906.96622;437.03935;42240034.21184;1.42140
2030;3429381.68129;439.66432;42476925.73537;1.45606
2031;3449655.57852;442.26354;42715887.26272;1.49018
2032;3469720.98138;444.83602;42967184.86042;1.52374
2033;3489569.88686;447.38075;43220993.53491;1.55675
2034;3509194.87290;449.89678;43482063.13865;1.58921
2035;3528587.80356;452.38305;43748356.54759;1.62110
2036;3547741.17579;454.83861;44016426.97471;1.65243
2037;3566645.54997;457.26225;44299794.62734;1.68318
2038;3585291.18177;459.65272;44585062.63226;1.71334
2039;3603669.17836;462.00887;44878757.27157;1.74292
2040;3621770.28966;464.32952;45174761.37717;1.77191
2041;3639585.51595;466.61353;45475928.04408;1.80030
2042;3657103.18385;468.85938;45793868.36508;1.82807
2043;3674311.24990;471.06554;46117467.86243;1.85523
2044;3691199.02543;473.23064;46447932.79529;1.88175
2045;3707756.19960;475.35336;46780084.71521;1.90764
2046;3723971.88459;477.43229;47121111.32718;1.93287
2047;3739832.63286;479.46572;47477410.23636;1.95745
2048;3755325.15440;481.45194;47840545.20706;1.98136
2049;3770437.60993;483.38944;48208689.98027;2.00458
2050;3785158.32978;485.27671;48581421.55088;2.02711
2051;3799476.17527;487.11233;48954873.61099;2.04894
2052;3813376.99140;488.89449;49350336.88309;2.07005
2053;3826845.37883;490.62120;49753380.48286;2.09044
2054;3839869.34068;492.29094;50157406.02930;2.11008
2055;3852437.53074;493.90225;50564996.68252;2.12896
2056;3864536.96190;495.45346;50983472.55261;2.14709
2057;3876152.17760;496.94259;51421217.87999;2.16443
2058;3887268.29085;498.36773;51867228.24400;2.18098
2059;3897874.77012;499.72753;52307436.99650;2.19673
2060;3907961.76211;501.02074;52753598.54350;2.21166
2061;3917517.19784;502.24579;53209664.00444;2.22577
2062;3926525.45489;503.40070;53696072.71643;2.23904
2063;3934972.38761;504.48364;54186831.76537;2.25146
2064;3942850.58391;505.49366;54671104.76173;2.26301
2065;3950154.15190;506.43002;55155183.98959;2.27370
2066;3956661.01676;507.26423;55643044.77794;2.28321
2067;3962463.41649;508.00813;56169690.62676;2.29167
2068;3967549.13649;508.66015;56700273.63782;2.29908
2069;3971914.34336;509.21979;57228123.24358;2.30543
2070;3975372.96304;509.66320;57765937.74216;2.31045
2071;3978016.00204;510.00205;58291255.33281;2.31429
2072;3979839.30372;510.23581;58866679.33351;2.31693
2073;3980838.78922;510.36395;59442769.47949;2.31838
2074;3981023.12298;510.38758;60007590.66592;2.31865
2075;3980402.15831;510.30797;60580927.67705;2.31775
2076;3978988.62341;510.12675;61141741.60738;2.31570
2077;3976864.18564;509.85438;61755185.10654;2.31262
2078;3973922.21941;509.47721;62361016.38645;2.30835
2079;3970224.74318;509.00317;62962270.54561;2.30298
2080;3965794.93449;508.43525;63564293.83287;2.29654
2081;3960761.10984;507.78989;64126925.50858;2.28922
2082;3955309.87681;507.09101;64774586.02949;2.28127
2083;3949220.40110;506.31031;65407164.43151;2.27239
2084;3942514.78281;505.45061;66032588.41066;2.26259
2085;3935247.80611;504.51895;66654757.80412;2.25195
2086;3927517.62275;503.52790;67207501.92985;2.24062
2087;3919437.70171;502.49201;67886522.57266;2.22875
2088;3910850.76234;501.39112;68542332.20906;2.21610
2089;3901774.56791;500.22751;69191599.37002;2.20271
2090;3892247.20478;499.00605;69837384.10481;2.18862
2091;3882329.98152;497.73461;70472666.07177;2.17392
2092;3872129.37987;496.42684;71173009.45888;2.15875
2093;3861527.52235;495.06763;71847201.85237;2.14295
2094;3850534.18328;493.65823;72526161.84326;2.12652
2095;3839173.48665;492.20173;73181477.65570;2.10950
2096;3827486.80577;490.70344;73823646.31260;2.09193
2097;3815550.00095;489.17308;74537147.78567;2.07393
2098;3803280.70838;487.60009;75217947.68277;2.05538
2099;3790518.44068;485.96390;75904114.54169;2.03601
2100;3777364.69503;484.27753;76557040.57114;2.01599
2101;3763862.66419;482.54650;77193496.46030;1.99536
