Metric Name;Metric Value
T15Year;2031
T15CO2;443.01639
T15ForestSize;41559630.55028
T20Year;2049
T20CO2;483.00896
T20ForestSize;44525245.60584
ForestSize2050;44907513.93460
CO2Concentration2050;486.19433
Temperature2050;2.03801
ForestSize2100;61324738.50342
CO2Concentration2100;469.02769
Temperature2100;1.83142
