Country ID;Net Zero 1.5;CO2 Emissions 1.5;Forest Contrib 1.5;Net Zero 2.0;CO2 Emissions 2.0;Forest Contrib 2.0;Net Zero 2050;CO2 Emissions 2050;Forest Contrib 2050;Forest Area 2050;Net Zero 2100;CO2 Emissions 2100;Forest Contrib 2100;Forest Area 2100;Reforestation Count;Reduce Emission Count;Buy Offset Count;Do Nothing Count;NDC Achieved Count;NDC Failed Count;Total Reforestation;Total Emission Reduction;Total Carbon Offset Bought;Total Carbon Offset Sold;Agriculture Count;Land Usage Count;Waste Count;Buildings Count;Industry Count;Transport Count;Manufacture Count;Eletricity and Heat Reduction;Fugitive Count;Other Fuels Count;Bunker Fuels Count;Agriculture Reduction;Land Usage Reduction;Reduction;Buildings Reduction;Industry Reduction;Transport Reduction;Manufacture Reduction;Eletricity and Heat Reduction;Fugitive Reduction;Other Fuels Reduction;Bunker Fuels Reduction
Albania;75.34404;117.99258;-4.93817;161.24464;252.70346;-8.33803;160.70420;251.85604;-8.31664;7883.55836;394.50044;618.33309;-17.56585;7874.30915;0;0;20;62;15;1;0.00000;0.00000;24.55849;0.00000;0;0;0;0;0;0;0;0;0;0;0;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
Algeria;3246.91737;3517.22091;92365.14734;5938.27767;7540.76065;315706.53591;5925.98764;7515.44974;313954.34408;333514.34408;2468.18872;18461.37326;1460768.33213;1480328.33213;82;0;0;0;4;12;1488675.36971;0.00000;0.00000;0.00000;0;0;0;0;0;0;0;0;0;0;0;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
Andorra;0.77538;1.64041;0.00000;1.69462;3.55005;0.00000;1.68884;3.53804;0.00000;160.00000;4.18958;8.73318;0.00000;160.00000;0;0;17;65;16;0;0.00000;0.00000;0.34637;0.00000;0;0;0;0;0;0;0;0;0;0;0;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
Angola;-1964.40130;1699.35322;-6191.18630;-4637.23984;3394.62067;29862.90628;-4618.40028;3385.28420;29636.10058;723463.00058;-15964.27915;5048.33201;127720.21693;821547.11692;7;75;0;0;0;16;13148.49281;247.33392;0.00000;320.66858;59;60;5;14;5;10;4;9;54;0;5;67.64827;99.95673;3.00816;13.81148;2.43785;9.27626;2.06691;9.11811;37.63614;0.00000;2.37400
Antigua and Barbuda;21.43610;21.86403;-10.62781;46.42887;47.27670;-22.70316;46.27141;47.11684;-22.62720;61.87280;114.64052;116.25128;-55.47785;29.02215;0;0;17;65;16;0;0.00000;0.00000;4.60793;0.00000;0;0;0;0;0;0;0;0;0;0;0;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
Argentina;3634.53280;5354.84373;90596.97809;6660.00205;11405.13947;322161.93958;6645.78110;11367.07884;320345.23092;611315.23092;-3458.15196;18033.25103;1089111.94944;1380081.94944;31;51;0;0;0;16;340642.74315;781.55720;0.00000;9.40998;31;15;10;11;12;20;10;24;11;7;2;265.29598;65.23113;42.11269;51.51016;54.48525;80.30993;39.40790;110.00165;52.15258;18.31808;2.73184
Armenia;115.65393;133.37607;-34.40430;251.58243;289.36726;-73.79575;250.72658;288.38596;-73.54795;3221.65205;621.74595;712.75548;-180.71123;3114.48877;0;0;17;65;1;15;0.00000;0.00000;28.30427;0.00000;0;0;0;0;0;0;0;0;0;0;0;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
Australia;380.36747;8067.80915;257797.18017;-2049.91161;17192.11507;858682.12442;-2022.13841;17134.71674;853967.97045;2184912.97045;-41350.66668;37524.84860;3795312.39176;5126257.39176;63;19;0;0;2;14;2613581.95425;967.00529;0.00000;186.24997;13;0;0;1;1;12;5;17;7;0;1;200.40583;0.00000;0.00000;6.38695;9.81048;163.84079;57.83061;425.64883;96.45658;0.00000;6.62521
Austria;720.45253;931.87525;588.32084;1440.31553;1897.71340;1261.84421;1436.55669;1892.39417;1257.60728;40069.50728;1693.84255;2839.87596;3089.90813;41901.80813;0;82;0;0;0;16;0.00000;144.49460;0.00000;0.00000;19;0;7;24;10;63;49;61;1;5;7;14.19340;0.00000;2.41249;16.40447;6.25073;45.71089;20.84880;34.79894;0.15355;1.25579;2.46556
Azerbaijan;640.18855;703.32733;1824.38476;1379.89228;1527.60259;3942.82620;1375.28001;1522.41732;3929.49971;14708.36971;3321.48419;3764.83432;9692.65839;20471.52839;0;0;21;61;15;1;0.00000;0.00000;149.99857;0.00000;0;0;0;0;0;0;0;0;0;0;0;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
