Year;BRA;COD;AGO;TZA;MOZ;MMR
34;352780.45102;71844.28365;45684.79453;30336.02983;40928.07054;30269.59512
35;373428.61820;78004.47906;49249.31401;32946.73514;43495.13907;32123.07256
36;394545.87482;84304.62310;52894.81300;35616.75101;46120.52681;33976.55000
37;416138.26463;90746.51886;56622.33485;38346.84159;48804.98514;35830.02743
38;438211.61956;97331.90624;60432.88631;41137.74426;51549.23911;37683.50487
39;460771.53733;104062.45529;64327.43374;43990.16678;54353.98465;39536.98231
40;483823.35795;110939.75914;68306.89899;46904.78433;57219.88567;41390.45975
41;507372.13924;117965.32674;72372.15519;49882.23641;60147.57096;43243.93719
42;531422.63119;125140.57522;76524.02235;52923.12360;63137.63107;45097.41462
43;555979.24940;132466.82193;80763.26273;56028.00419;66190.61496;46950.89206
44;581046.04730;139945.27617;85090.57608;59197.39069;69307.02657;48804.36950
45;606626.68746;147577.03063;89506.59467;62431.74619;72487.32126;50657.84694
46;632724.41177;155363.05252;94011.87817;65731.48059;75731.90206;52511.32438
47;659342.01068;163304.17432;98606.90827;69096.94669;78912.64851;54364.80181
48;686481.79130;171401.08436;103292.08328;72528.43622;82093.39497;56218.27925
49;714145.54473;179654.31698;108067.71238;75894.25124;85274.14142;58071.75669
50;742334.51231;188064.24253;112934.00987;79260.06627;88454.88788;59925.23413
51;771049.35108;196631.05703;117891.08918;82625.88129;91635.63434;61778.71157
52;800290.09835;205354.77161;122938.95674;85991.69632;94816.38079;63632.18900
53;830056.13561;214235.20175;128077.50579;89357.51134;97997.12725;65485.66644
54;860346.15170;223271.95627;133306.50997;92723.32637;101177.87371;67339.14388
55;891158.10541;232464.42620;138625.61691;96089.14140;104358.62016;69192.62132
56;922489.18759;241811.77345;144034.34166;99454.95642;107539.36662;71046.09876
57;954335.78296;251312.91943;149532.06011;102820.77145;110720.11308;72899.57619
58;986693.43155;260966.53356;155118.00233;106186.58647;113900.85953;74753.05363
59;1019556.79015;270771.02172;160791.24591;109552.40150;117081.60599;76606.53107
60;1052919.59375;280724.51483;166550.70933;112918.21653;120262.35245;78460.00851
61;1086774.61730;290824.85734;172395.14530;116284.03155;123443.09890;80313.48595
62;1121113.63770;301069.59597;178323.13427;119649.84658;126623.84536;82166.96338
63;1155927.39663;311455.96857;184333.07795;123015.66160;129804.59181;84020.44082
64;1191205.56404;321980.89328;190423.19307;126381.47663;132985.33827;85873.91826
65;1226010.02755;332640.95793;196591.50521;129747.29166;136166.08473;87727.39570
66;1260814.49107;343432.40991;202835.84297;133113.10668;139346.83118;89580.87313
67;1295618.95459;354351.14648;209153.83236;136478.92171;142527.57764;91434.35057
68;1330423.41810;365392.70569;215542.89152;139844.73673;145708.32410;93287.82801
69;1365227.88162;376552.25785;222000.22581;143210.55176;148889.07055;95141.30545
70;1400032.34514;387824.59789;228386.69788;146576.36679;152069.81701;96994.78289
71;1434836.80865;399204.13846;234773.16995;149942.18181;155250.56347;98848.26032
72;1469641.27217;410684.90408;241159.64202;153307.99684;158431.30992;100701.73776
73;1504445.73569;422260.52623;247546.11409;156673.81186;161612.05638;102555.21520
74;1539250.19920;433924.23980;253932.58616;160039.62689;164792.80283;104408.69264
75;1574054.66272;445668.88068;260319.05823;163405.44192;167973.54929;106262.17008
76;1608859.12624;457486.88486;266705.53030;166771.25694;171154.29575;108115.64751
77;1643663.58975;469370.28905;273092.00237;170137.07197;174335.04220;109969.12495
78;1678468.05327;481310.73296;279478.47444;173502.88699;177515.78866;111822.60239
79;1713272.51679;493299.46340;285864.94651;176868.70202;180696.53512;113676.07983
80;1748076.98030;505327.34021;292251.41858;180234.51704;183877.28157;115529.55727
81;1782881.44382;517384.84437;298637.89065;183600.33207;187058.02803;117383.03470
82;1817685.90734;529462.08811;305024.36272;186966.14710;190238.77449;119236.51214
83;1852490.37085;541548.82737;311410.83479;190331.96212;193419.52094;121089.98958
84;1887294.83437;553634.47666;317797.30686;193697.77715;196600.26740;122943.46702
85;1922099.29788;565708.12629;324183.77893;197063.59217;199781.01385;124796.94446
86;1956903.76140;577758.56225;330570.25099;200429.40720;202961.76031;126650.42189
