Year;CO2 Concentration;CO2 ConcentrationPPM;Forest Area;Global Temperature
2015;3115320.00000;399.40000;40618147.96000;0.90000
2016;3135211.63507;401.95021;40585448.45800;0.93685
2017;3155607.97159;404.56512;40516927.45900;0.97439
2018;3176511.04046;407.24501;40468442.34200;1.01262
2019;3198322.74244;410.04138;40417501.40000;1.05224
2020;3220411.81722;412.87331;40368318.10000;1.09210
2021;3240461.53691;415.44379;40536710.52819;1.12803
2022;3260426.92878;418.00345;40707363.00261;1.16358
2023;3282063.55489;420.77738;40882983.74855;1.20188
2024;3303523.13983;423.52861;41062332.86872;1.23961
2025;3324799.15496;426.25630;41245707.13683;1.27678
2026;3345885.10811;428.95963;41430930.77747;1.31338
2027;3366772.94657;431.63756;41627927.69963;1.34940
2028;3387454.19733;434.28900;41827521.14377;1.38485
2029;3407921.09795;436.91296;42032737.58368;1.41972
2030;3428165.12717;439.50835;42243223.47714;1.45400
2031;3448178.10158;442.07412;42455291.58239;1.48769
2032;3467950.41700;444.60903;42679197.62986;1.52078
2033;3487472.03567;447.11180;42905183.84178;1.55326
2034;3506733.38388;449.58120;43138032.20506;1.58514
2035;3525724.07362;452.01591;43375657.50470;1.61639
2036;3544434.25379;454.41465;43614604.02543;1.64701
2037;3562852.03211;456.77590;43868383.01841;1.67700
2038;3580965.10521;459.09809;44123588.63738;1.70634
2039;3598761.91343;461.37973;44386738.18623;1.73502
2040;3616234.51798;463.61981;44657022.66496;1.76304
2041;3633363.08278;465.81578;44929404.58469;1.79037
2042;3650135.24645;467.96606;45221838.23046;1.81701
2043;3666535.22257;470.06862;45519507.27270;1.84294
2044;3682549.26259;472.12170;45822517.90187;1.86814
2045;3698163.90619;474.12358;46126684.42703;1.89261
2046;3713364.81440;476.07241;46439398.26351;1.91633
2047;3728134.97365;477.96602;46766945.88794;1.93928
2048;3742457.43525;479.80224;47100994.62745;1.96145
2049;3756316.58853;481.57905;47439771.03213;1.98282
2050;3769689.75670;483.29356;47782651.92257;2.00337
2051;3782565.20110;484.94426;48125951.38262;2.02308
2052;3794924.64460;486.52880;48490897.80569;2.04194
2053;3806748.52997;488.04468;48863067.87346;2.05992
2054;3818020.69255;489.48983;49235741.47278;2.07700
2055;3828725.61975;490.86226;49611552.22857;2.09318
2056;3838846.16069;492.15976;49997815.85068;2.10844
2057;3848361.74100;493.37971;50408912.02292;2.12274
2058;3857252.44865;494.51954;50827630.13023;2.13607
2059;3865504.03382;495.57744;51238721.32823;2.14842
2060;3873103.00843;496.55167;51655326.94844;2.15976
2061;3880078.91004;497.44601;52098272.79542;2.17016
2062;3886338.39173;498.24851;52556808.49899;2.17947
2063;3891890.74959;498.96035;53021941.66871;2.18771
2064;3896725.11490;499.58014;53479887.30271;2.19488
2065;3900832.94434;500.10679;53936868.36379;2.20096
2066;3904205.11139;500.53912;54397578.02093;2.20595
2067;3906827.37696;500.87530;54896694.39763;2.20983
2068;3908687.05976;501.11373;55399370.04063;2.21258
2069;3909780.02466;501.25385;55898935.32565;2.21419
2070;3910102.87232;501.29524;56408779.37345;2.21467
2071;3909655.74009;501.23792;56906094.98894;2.21401
2072;3908435.70081;501.08150;57445435.31298;2.21221
2073;3906439.78064;500.82561;57985420.44636;2.20926
2074;3903664.87532;500.46986;58515962.90574;2.20516
2075;3900125.62216;500.01611;59054917.07338;2.19993
2076;3895834.98953;499.46602;59581576.62186;2.19358
2077;3890811.78370;498.82202;60160885.96064;2.18614
2078;3884984.40651;498.07492;60732788.09899;2.17749
2079;3878413.55166;497.23251;61300787.25637;2.16773
2080;3870967.81667;496.27793;61865648.52912;2.15666
2081;3862861.16280;495.23861;62392211.74400;2.14457
2082;3854270.65423;494.13726;63005420.75524;2.13174
2083;3844965.84953;492.94434;63603178.24513;2.11781
2084;3834975.54718;491.66353;64193358.88460;2.10281
2085;3824369.32895;490.30376;64774717.23480;2.08685
2086;3813266.49529;488.88032;65288444.79121;2.07010
2087;3801845.42206;487.41608;65928114.51502;2.05281
2088;3789899.31460;485.88453;66544189.29070;2.03468
2089;3777445.99260;484.28795;67146492.14676;2.01572
2090;3764525.75682;482.63151;67748543.48379;1.99598
2091;3751121.43109;480.91300;68339522.90260;1.97543
2092;3737400.41244;479.15390;69000395.46140;1.95432
2093;3723221.62599;477.33611;69633637.97811;1.93243
2094;3708599.35541;475.46146;70270680.47352;1.90977
2095;3693567.88370;473.53434;70883869.01007;1.88638
2096;3678184.13906;471.56207;71483751.62200;1.86234
2097;3662545.89009;469.55717;72154861.26825;1.83781
2098;3646460.17095;467.49489;72793135.69822;1.81246
2099;3629979.83367;465.38203;73436846.54137;1.78638
2100;3613134.43956;463.22236;74047366.26766;1.75960
2101;3595973.07470;461.02219;74641464.42670;1.73219
