Year;CO2 Concentration;CO2 ConcentrationPPM;Forest Area;Global Temperature
2015;3115320.00000;399.40000;40618147.96000;0.90000
2016;3135211.63507;401.95021;40585448.45800;0.93685
2017;3155607.97159;404.56512;40516927.45900;0.97439
2018;3176511.04046;407.24501;40468442.34200;1.01262
2019;3198322.74244;410.04138;40417501.40000;1.05224
2020;3220411.81722;412.87331;40368318.10000;1.09210
2021;3240423.54432;415.43892;40337909.53743;1.12796
2022;3260418.49006;418.00237;40330999.94233;1.16357
2023;3282077.23689;420.77913;40312218.08664;1.20190
2024;3303577.19541;423.53554;40292970.25102;1.23971
2025;3324910.49647;426.27058;40274152.22496;1.27697
2026;3346069.22719;428.98323;40252668.24570;1.31370
2027;3367044.00361;431.67231;40237898.32659;1.34987
2028;3387824.90912;434.33653;40221138.29681;1.38549
2029;3408402.52044;436.97468;40205313.75790;1.42054
2030;3428766.53431;439.58545;40189969.28883;1.45502
2031;3448906.45283;442.16749;40173780.60046;1.48891
2032;3468810.63400;444.71931;40161957.99152;1.52222
2033;3488467.27414;447.23939;40147114.99708;1.55492
2034;3507864.48426;449.72622;40133928.50278;1.58701
2035;3526989.24062;452.17811;40121274.51590;1.61847
2036;3545828.95581;454.59346;40104232.31963;1.64930
2037;3564369.41505;456.97044;40097960.88916;1.67947
2038;3582594.39184;459.30697;40086362.35887;1.70898
2039;3600489.17237;461.60118;40076673.22096;1.73780
2040;3618038.39550;463.85108;40065610.30400;1.76593
2041;3635225.96190;466.05461;40055488.55082;1.79334
2042;3652034.11907;468.20950;40050400.67567;1.82003
2043;3668444.85951;470.31344;40044205.45674;1.84596
2044;3684440.34223;472.36415;40038502.41888;1.87112
2045;3700002.70737;474.35932;40028335.68499;1.89550
2046;3715113.21043;476.29657;40020802.58688;1.91906
2047;3729750.76622;478.17318;40019401.52042;1.94180
2048;3743894.33183;479.98645;40017730.18786;1.96368
2049;3757523.41002;481.73377;40015962.48600;1.98469
2050;3770617.01496;483.41244;40014355.70090;2.00480
2051;3783154.65147;485.01983;40007464.28659;2.02399
2052;3795114.18952;486.55310;40008828.44559;2.04223
2053;3806472.36836;488.00928;40010357.86539;2.05950
2054;3817207.60716;489.38559;40009080.20600;2.07578
2055;3827298.01459;490.67923;40009605.02304;2.09103
2056;3836721.20222;491.88733;40010441.82033;2.10524
2057;3845454.54514;493.00699;40015769.62289;2.11838
2058;3853475.69436;494.03535;40021492.86382;2.13041
2059;3860764.44990;494.96980;40021378.71072;2.14133
2060;3867301.61725;495.80790;40019214.89350;2.15110
2061;3873067.39434;496.54710;40019566.89438;2.15970
2062;3878041.23897;497.18477;40028138.17366;2.16711
2063;3882204.08109;497.71847;40037266.21931;2.17331
2064;3885541.07456;498.14629;40037166.95282;2.17827
2065;3888033.25340;498.46580;40031378.03085;2.18197
2066;3889671.25110;498.67580;40030155.73380;2.18440
2067;3890440.69368;498.77445;40041561.88387;2.18554
2068;3890331.26180;498.76042;40051735.53230;2.18538
2069;3889337.35571;498.63299;40059424.37491;2.18391
2070;3887455.88446;498.39178;40067085.18995;2.18112
2071;3884686.26895;498.03670;40074746.00499;2.17700
2072;3881030.02773;497.56795;40088825.44737;2.17157
2073;3876492.24791;496.98619;40100609.01648;2.16483
2074;3871083.30960;496.29273;40108461.36962;2.15677
2075;3864816.31332;495.48927;40118694.38150;2.14743
2076;3857707.41787;494.57787;40128927.39337;2.13682
2077;3849878.02918;493.57411;40147360.40215;2.12510
2078;3841181.01347;492.45910;40163030.13555;2.11207
2079;3831720.14855;491.24617;40218789.12724;2.09785
2080;3821495.97033;489.93538;40255404.35121;2.08246
2081;3810689.44858;488.54993;40292019.57517;2.06614
2082;3799555.36052;487.12248;40328647.23127;2.04928
2083;3787809.39427;485.61659;40365416.67130;2.03144
2084;3775478.14871;484.03566;40402538.11133;2.01265
2085;3762637.14452;482.38938;40439659.55137;1.99302
2086;3749408.65316;480.69342;40476780.99140;1.97273
2087;3736027.77498;478.97792;40513908.64749;1.95214
2088;3722264.98396;477.21346;40551033.19556;1.93088
2089;3708132.93143;475.40166;40588157.74362;1.90897
2090;3693674.89889;473.54806;40625282.29169;1.88647
2091;3678963.78636;471.66202;40662406.83975;1.86349
2092;3664175.23166;469.76606;40699534.49585;1.84029
2093;3649151.79487;467.83997;40736660.59793;1.81663
2094;3633900.10306;465.88463;40773786.70001;1.79251
2095;3618445.76979;463.90330;40810912.80209;1.76797
2096;3602832.86441;461.90165;40848043.15127;1.74307
2097;3587178.60434;459.89469;40885175.19486;1.71799
2098;3571381.39878;457.86941;40922370.93145;1.69258
2099;3555444.82177;455.82626;40960269.69804;1.66683
2100;3539384.19083;453.76720;40998168.46463;1.64076
2101;3523226.33578;451.69568;41036067.23122;1.61442
