Metric Name;Metric Value
T15Year;2031
T15CO2;443.01434
T15ForestSize;43069968.99082
T20Year;2047
T20CO2;483.00322
T20ForestSize;48851953.13740
ForestSize2050;50163295.56350
CO2Concentration2050;489.24803
Temperature2050;2.07431
ForestSize2100;83863671.30651
CO2Concentration2100;501.25589
Temperature2100;2.21519
