Year;CO2 Concentration;CO2 ConcentrationPPM;Forest Area;Global Temperature
2015;3115320.00000;399.40000;40618147.96000;0.90000
2016;3135211.63507;401.95021;40585448.45800;0.93685
2017;3155607.97159;404.56512;40516927.45900;0.97439
2018;3176511.04046;407.24501;40468442.34200;1.01262
2019;3198322.74244;410.04138;40417501.40000;1.05224
2020;3220411.81722;412.87331;40368318.10000;1.09210
2021;3240448.53706;415.44212;40422639.43906;1.12800
2022;3260437.66988;418.00483;40477322.06805;1.16360
2023;3282109.42302;420.78326;40534670.07664;1.20196
2024;3303623.58215;423.54148;40593572.42542;1.23979
2025;3324973.21046;426.27862;40654276.00894;1.27708
2026;3346151.36719;428.99377;40714554.53023;1.31384
2027;3367149.50847;431.68583;40784280.75990;1.35005
2028;3387958.62554;434.35367;40854226.21191;1.38572
2029;3408570.37349;436.99620;40927365.07688;1.42082
2030;3428975.59966;439.61226;41003291.00775;1.45537
2031;3449165.43833;442.20070;41078263.47442;1.48935
2032;3469128.39717;444.76005;41162484.47737;1.52275
2033;3488854.16335;447.28900;41246142.11291;1.55556
2034;3508333.56256;449.78635;41333963.89569;1.58778
2035;3527554.69256;452.25060;41423809.84585;1.61940
2036;3546506.73567;454.68035;41512169.24881;1.65041
2037;3565176.77107;457.07395;41612498.18474;1.68078
2038;3583548.43834;459.42929;41711335.53217;1.71052
2039;3601613.47260;461.74532;41815143.28810;1.73961
2040;3619357.14293;464.02015;41917740.05290;1.76804
2041;3636766.26262;466.25208;42022008.91430;1.79580
2042;3653824.78866;468.43908;42139451.80919;1.82287
2043;3670514.72285;470.57881;42267503.77805;1.84923
2044;3686819.97065;472.66923;42394321.51544;1.87487
2045;3702726.06591;474.70847;42519074.92491;1.89976
2046;3718216.96025;476.69448;42649589.67698;1.92391
2047;3733269.13712;478.62425;42790199.96511;1.94727
2048;3747866.42751;480.49570;42933798.52007;1.96983
2049;3761996.45221;482.30724;43080606.71356;1.99159
2050;3775639.09064;484.05629;43227313.89193;2.01252
2051;3788777.12590;485.74066;43373600.94038;2.03260
2052;3801389.79739;487.35767;43539803.55422;2.05181
2053;3813455.98147;488.90461;43706641.90498;2.07012
2054;3824957.60728;490.37918;43874198.25225;2.08753
2055;3835876.92561;491.77909;44040249.68449;2.10400
2056;3846195.17770;493.10195;44213198.99609;2.11953
2057;3855882.88367;494.34396;44398253.32335;2.13406
2058;3864908.02198;495.50103;44585474.72355;2.14757
2059;3873261.45922;496.57198;44767555.28590;2.16004
2060;3880926.90851;497.55473;44950541.63578;2.17146
2061;3887887.23587;498.44708;45137406.19000;2.18181
2062;3894123.89021;499.24665;45338587.77733;2.19107
2063;3899619.36284;499.95120;45543124.81321;2.19921
2064;3904361.47534;500.55916;45736452.40178;2.20623
2065;3908340.02660;501.06923;45929094.18904;2.21211
2066;3911544.51683;501.48007;46121319.96475;2.21684
2067;3913961.58748;501.78995;46340376.61062;2.22041
2068;3915579.38186;501.99736;46561210.78753;2.22279
2069;3916393.78394;502.10177;46774450.67145;2.22399
2070;3916402.22937;502.10285;46993668.95034;2.22401
2071;3915605.33426;502.00068;47200655.91816;2.22283
2072;3914002.48772;501.79519;47437012.29431;2.22047
2073;3911593.64753;501.48637;47673555.71296;2.21692
2074;3908388.67100;501.07547;47897618.75883;2.21219
2075;3904399.58340;500.56405;48126180.37811;2.20630
2076;3899639.54231;499.95379;48354041.34241;2.19926
2077;3894179.03412;499.25372;48608051.19124;2.19118
2078;3887940.58965;498.45392;48857480.99126;2.18194
2079;3880716.82079;497.52780;49100952.68345;2.17122
2080;3872668.11657;496.49591;49338846.42206;2.15925
2081;3863957.91118;495.37922;49573054.25704;2.14627
2082;3854805.07837;494.20578;49872308.11065;2.13260
2083;3844934.64835;492.94034;50143555.24740;2.11782
2084;3834382.25528;491.58747;50407159.16346;2.10199
2085;3823231.13584;490.15784;50661094.11868;2.08520
2086;3811610.71936;488.66804;50919497.83954;2.06766
2087;3799744.96768;487.14679;51207112.83267;2.04970
2088;3787399.94359;485.56410;51483929.02800;2.03095
2089;3774593.52433;483.92225;51747009.63531;2.01144
2090;3761372.45894;482.22724;52017223.38356;1.99122
2091;3747814.55321;480.48905;52271676.30901;1.97042
2092;3734094.34899;478.73004;52565576.66787;1.94930
2093;3720046.48498;476.92904;52843169.06834;1.92759
2094;3705680.75433;475.08728;53121124.42214;1.90530
2095;3691012.03791;473.20667;53399819.80766;1.88246
2096;3676094.56079;471.29417;53664626.37579;1.85914
2097;3660990.86608;469.35780;53943167.21319;1.83543
2098;3645622.28127;467.38747;54219468.12043;1.81120
2099;3629998.99679;465.38449;54491802.05825;1.78647
2100;3614145.59725;463.35200;54766172.88318;1.76127
2101;3598100.34326;461.29492;55040543.70810;1.73565
