Country ID;Net Zero 1.5;CO2 Emissions 1.5;Forest Contrib 1.5;Net Zero 2.0;CO2 Emissions 2.0;Forest Contrib 2.0;Net Zero 2050;CO2 Emissions 2050;Forest Contrib 2050;Forest Area 2050;Net Zero 2100;CO2 Emissions 2100;Forest Contrib 2100;Forest Area 2100;Reforestation Count;Reduce Emission Count;Buy Offset Count;Do Nothing Count;NDC Achieved Count;NDC Failed Count;Total Reforestation;Total Emission Reduction;Total Carbon Offset Bought;Total Carbon Offset Sold;Agriculture Count;Land Usage Count;Waste Count;Buildings Count;Industry Count;Transport Count;Manufacture Count;Eletricity and Heat Reduction;Fugitive Count;Other Fuels Count;Bunker Fuels Count;Agriculture Reduction;Land Usage Reduction;Reduction;Buildings Reduction;Industry Reduction;Transport Reduction;Manufacture Reduction;Eletricity and Heat Reduction;Fugitive Reduction;Other Fuels Reduction;Bunker Fuels Reduction
Albania;75.04641;117.52578;-4.92639;157.85622;247.39031;-8.20393;160.70420;251.85604;-8.31664;7883.55836;394.50044;618.33309;-17.56585;7874.30915;0;0;20;62;15;1;0.00000;0.00000;24.55849;0.00000;0;0;0;0;0;0;0;0;0;0;0;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
Algeria;3235.36906;3503.27846;91754.01965;5860.11459;7382.06748;304918.30374;5925.98764;7515.44974;313954.34408;333514.34408;2059.34648;18069.70888;1480654.06032;1500214.06032;74;8;0;0;2;14;1284352.67861;230.90400;0.00000;0.00000;0;0;0;2;0;7;0;7;8;0;0;0.00000;0.00000;0.00000;15.35470;0.00000;49.15841;0.00000;57.04384;109.34706;0.00000;0.00000
Andorra;0.77220;1.63379;0.00000;1.65836;3.47474;0.00000;1.68884;3.53804;0.00000;160.00000;4.18958;8.73318;0.00000;160.00000;0;0;17;65;16;0;0.00000;0.00000;0.34637;0.00000;0;0;0;0;0;0;0;0;0;0;0;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
Angola;-1793.92504;1698.43551;-90575.07375;-3339.31365;3507.57650;-150735.65151;-3388.47741;3569.80870;-151210.80908;542616.09092;-8385.93363;8676.85099;-36328.34563;657498.55437;2;3;30;47;15;1;9286.33554;3.70220;338.31196;405.87568;3;3;0;0;0;0;0;0;3;0;0;1.22321;1.80202;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.67697;0.00000;0.00000
Antigua and Barbuda;21.34962;21.77596;-10.58596;45.44171;46.27439;-22.22689;46.27141;47.11684;-22.62720;61.87280;114.64052;116.25128;-55.47785;29.02215;0;0;17;65;16;0;0.00000;0.00000;4.60793;0.00000;0;0;0;0;0;0;0;0;0;0;0;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
Argentina;3721.67686;5242.08213;-17392.70250;7248.13780;10343.15543;-36809.32375;7351.61256;10498.71664;-37477.01484;253492.98516;8709.86630;15664.42670;-92270.62443;198699.37557;0;82;0;0;0;16;0.00000;788.32120;0.00000;0.00000;59;20;11;14;15;42;11;50;14;7;3;266.36326;65.58584;42.42359;52.41921;55.09122;81.55244;39.67216;110.90294;52.65774;18.44947;3.20334
Armenia;115.18333;132.83553;-34.26780;246.21663;283.21478;-72.24210;250.72658;288.38596;-73.54795;3221.65205;621.74595;712.75548;-180.71123;3114.48877;0;0;17;65;1;15;0.00000;0.00000;28.30427;0.00000;0;0;0;0;0;0;0;0;0;0;0;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
Australia;382.81037;8036.19143;256152.98234;-1878.76045;16832.24165;829657.11329;-2022.13841;17134.71674;853967.97045;2184912.97045;-46488.74713;28396.65868;3114956.88671;4445901.88672;37;45;0;0;0;16;1142878.32972;1173.50465;0.00000;499.51519;25;5;5;6;7;24;11;29;14;3;6;222.51953;21.65633;20.73197;24.49020;29.88564;185.29291;75.36724;442.82200;117.59622;7.95535;25.18725
Austria;717.65765;928.23525;585.98694;1416.24418;1863.86152;1235.27966;1436.55669;1892.39417;1257.60728;40069.50728;1693.84255;2839.87596;3089.90813;41901.80813;0;82;0;0;0;16;0.00000;144.49460;0.00000;0.00000;19;0;7;24;10;63;49;61;1;5;7;14.19340;0.00000;2.41249;16.40447;6.25073;45.71089;20.84880;34.79894;0.15355;1.25579;2.46556
Azerbaijan;637.60252;700.47104;1817.04389;1350.96590;1495.09220;3859.27236;1375.28001;1522.41732;3929.49971;14708.36971;3321.48419;3764.83432;9692.65839;20471.52839;0;0;21;61;15;1;0.00000;0.00000;149.99857;0.00000;0;0;0;0;0;0;0;0;0;0;0;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
Bahamas;24.24578;51.70143;0.00000;51.07547;108.95646;0.00000;51.99808;110.92532;0.00000;5098.60000;127.71133;272.49872;0.00000;5098.60000;0;0;20;62;15;1;0.00000;0.00000;10.78384;0.00000;0;0;0;0;0;0;0;0;0;0;0;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
Bahrain;708.19959;708.24069;3.26360;1504.99170;1505.09886;6.88020;1532.39109;1532.50091;7.00457;13.00457;3780.81600;3781.23075;17.21059;23.21059;0;0;17;65;16;0;0.00000;0.00000;149.89040;0.00000;0;0;0;0;0;0;0;0;0;0;0;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
