Metric Name;Metric Value
T15Year;2031
T15CO2;443.01524
T15ForestSize;41105045.75336
T20Year;2049
T20CO2;483.00956
T20ForestSize;43139436.29209
ForestSize2050;43376940.17098
CO2Concentration2050;485.77323
Temperature2050;2.03298
ForestSize2100;55059749.72024
CO2Concentration2100;461.15011
Temperature2100;1.73384
