Year;CO2 Concentration;CO2 ConcentrationPPM;Forest Area;Global Temperature
2015;3115320.00000;399.40000;40618147.96000;0.90000
2016;3135211.63507;401.95021;40585448.45800;0.93685
2017;3155607.97159;404.56512;40516927.45900;0.97439
2018;3176511.04046;407.24501;40468442.34200;1.01262
2019;3198322.74244;410.04138;40417501.40000;1.05224
2020;3220411.81722;412.87331;40368318.10000;1.09210
2021;3240457.85697;415.44331;40447850.26102;1.12802
2022;3260448.28620;418.00619;40526797.10031;1.16362
2023;3282124.67104;420.78521;40609036.58316;1.20199
2024;3303643.41960;423.54403;40693436.09427;1.23982
2025;3324997.74190;426.28176;40780951.67198;1.27712
2026;3346180.88387;428.99755;40868548.57835;1.31389
2027;3367184.71748;431.69035;40965668.59657;1.35011
2028;3388000.64968;434.35906;41063670.03613;1.38579
2029;3408620.67835;437.00265;41165541.65120;1.42091
2030;3429036.01627;439.62000;41270891.80354;1.45547
2031;3449237.78033;442.20997;41378460.57083;1.48947
2032;3469216.04573;444.77129;41493523.15198;1.52290
2033;3488960.83196;447.30267;41608758.46059;1.55574
2034;3508462.18263;449.80284;41728909.17916;1.58800
2035;3527709.11929;452.27040;41852917.46525;1.61966
2036;3546691.21545;454.70400;41975929.03553;1.65071
2037;3565396.27509;457.10209;42110923.56861;1.68114
2038;3583811.60846;459.46303;42245238.87174;1.71095
2039;3601925.10485;461.78527;42385352.33800;1.74012
2040;3619723.69379;464.06714;42527878.39138;1.76863
2041;3637194.58648;466.30700;42671768.23464;1.79649
2042;3654322.89685;468.50294;42828067.71168;1.82366
2043;3671093.03963;470.65295;42987252.50447;1.85014
2044;3687490.28785;472.75517;43150989.88701;1.87592
2045;3703500.13153;474.80771;43313679.79467;1.90097
2046;3719107.29609;476.80863;43483164.23301;1.92529
2047;3734294.03356;478.75565;43663793.49818;1.94886
2048;3749042.73471;480.64650;43848476.15206;1.97165
2049;3763336.55383;482.47905;44037449.08458;1.99365
2050;3777158.83500;484.25113;44227416.80372;2.01485
2051;3790493.24200;485.96067;44418074.95387;2.03522
2052;3803320.90111;487.60524;44623745.44880;2.05475
2053;3815622.08857;489.18232;44834204.40200;2.07341
2054;3827379.14142;490.68963;45046533.28058;2.09120
2055;3838575.21544;492.12503;45258521.81539;2.10808
2056;3849192.45017;493.48621;45478584.77508;2.12404
2057;3859210.90151;494.77063;45711940.54151;2.13906
2058;3868611.30709;495.97581;45950558.76918;2.15312
2059;3877377.47296;497.09968;46185921.34519;2.16619
2060;3885494.04385;498.14026;46424232.12058;2.17827
2061;3892888.40821;499.08826;46666045.22897;2.18925
2062;3899568.00655;499.94462;46936677.86814;2.19916
2063;3905513.51474;500.70686;47211354.55394;2.20795
2064;3910713.14411;501.37348;47475667.42270;2.21564
2065;3915157.32538;501.94325;47738153.92054;2.22220
2066;3918836.14892;502.41489;48000912.75144;2.22762
2067;3921736.46777;502.78673;48291190.84597;2.23189
2068;3923846.55174;503.05725;48583934.05540;2.23499
2069;3925162.26867;503.22593;48870067.39553;2.23693
2070;3925680.91196;503.29242;49163010.83736;2.23769
2071;3925402.87097;503.25678;49444550.19849;2.23728
2072;3924327.19171;503.11887;49756280.43735;2.23570
2073;3922453.31549;502.87863;50069319.19737;2.23295
2074;3919790.43017;502.53723;50370834.30673;2.22903
2075;3916349.78548;502.09613;50677792.85922;2.22396
2076;3912146.26548;501.55721;50968984.24827;2.21777
2077;3907273.65164;500.93252;51296229.65960;2.21058
2078;3901616.98707;500.20731;51621898.26954;2.20223
2079;3895242.78556;499.39010;51944627.72571;2.19280
2080;3888176.98283;498.48423;52263580.15192;2.18233
2081;3880546.01029;497.50590;52587728.66377;2.17100
2082;3872494.19988;496.47362;52931738.55720;2.15903
2083;3863822.71715;495.36189;53269080.21498;2.14611
2084;3854560.01690;494.17436;53598489.77792;2.13227
2085;3844776.17236;492.92002;53919013.69528;2.11763
2086;3834578.09963;491.61258;54245337.27376;2.10232
2087;3824134.60393;490.27367;54601700.64431;2.08660
2088;3813258.89620;488.87935;54956059.22028;2.07019
2089;3801965.98708;487.43154;55293394.42575;2.05310
2090;3790295.29662;485.93529;55638525.15650;2.03539
2091;3778311.01139;484.39885;55968495.53792;2.01714
2092;3766152.84454;482.84011;56329401.61875;1.99857
2093;3753402.98075;481.20551;56684478.44266;1.97904
2094;3740210.89415;479.51422;57036642.02031;1.95875
2095;3726621.88214;477.77204;57390269.14554;1.93779
2096;3712712.07991;475.98873;57717813.43103;1.91625
2097;3698563.65302;474.17483;58072438.86554;1.89425
2098;3684066.00793;472.31615;58427177.39650;1.87163
2099;3669230.54298;470.41417;58782613.37571;1.84840
2100;3654088.41353;468.47287;59137987.90484;1.82458
2101;3638695.01618;466.49936;59460879.52661;1.80027
