Country ID;Net Zero 1.5;CO2 Emissions 1.5;Forest Contrib 1.5;Net Zero 2.0;CO2 Emissions 2.0;Forest Contrib 2.0;Net Zero 2050;CO2 Emissions 2050;Forest Contrib 2050;Forest Area 2050;Net Zero 2100;CO2 Emissions 2100;Forest Contrib 2100;Forest Area 2100;Reforestation Count;Reduce Emission Count;Buy Offset Count;Do Nothing Count;NDC Achieved Count;NDC Failed Count;Total Reforestation;Total Emission Reduction;Total Carbon Offset Bought;Total Carbon Offset Sold;Agriculture Count;Land Usage Count;Waste Count;Buildings Count;Industry Count;Transport Count;Manufacture Count;Eletricity and Heat Reduction;Fugitive Count;Other Fuels Count;Bunker Fuels Count;Agriculture Reduction;Land Usage Reduction;Reduction;Buildings Reduction;Industry Reduction;Transport Reduction;Manufacture Reduction;Eletricity and Heat Reduction;Fugitive Reduction;Other Fuels Reduction;Bunker Fuels Reduction
Albania;75.03267;117.50423;-4.92584;157.38906;246.65778;-8.18544;160.70420;251.85604;-8.31664;7883.55836;394.50044;618.33309;-17.56585;7874.30915;0;0;20;62;15;1;0.00000;0.00000;24.55849;0.00000;0;0;0;0;0;0;0;0;0;0;0;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
Algeria;3234.83575;3502.63496;91725.81376;5849.13244;7360.18856;303437.34204;5925.98764;7515.44974;313954.34408;333514.34408;2468.18872;18461.37326;1460768.33213;1480328.33213;82;0;0;0;4;12;1488675.36971;0.00000;0.00000;0.00000;0;0;0;0;0;0;0;0;0;0;0;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
Andorra;0.77205;1.63348;0.00000;1.65336;3.46435;0.00000;1.68884;3.53804;0.00000;160.00000;4.18958;8.73318;0.00000;160.00000;0;0;17;65;16;0;0.00000;0.00000;0.34637;0.00000;0;0;0;0;0;0;0;0;0;0;0;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
Angola;-1791.29160;1700.47172;-90558.42188;-3251.54169;3524.25849;-190380.86187;-3297.91288;3597.66337;-194398.57660;499428.32340;-7429.97706;8772.71277;14315.37332;708142.27332;3;0;32;47;15;1;24827.05178;0.00000;337.65237;465.08728;0;0;0;0;0;0;0;0;0;0;0;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
Antigua and Barbuda;21.34563;21.77190;-10.58403;45.30562;46.13621;-22.16123;46.27141;47.11684;-22.62720;61.87280;114.64052;116.25128;-55.47785;29.02215;0;0;17;65;16;0;0.00000;0.00000;4.60793;0.00000;0;0;0;0;0;0;0;0;0;0;0;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
Argentina;3621.15437;5332.91049;89934.10384;6557.02738;11133.60878;309440.98613;6645.78110;11367.07884;320345.23092;611315.23092;-3377.17607;19289.38695;1240386.11110;1531356.11110;40;42;0;0;0;16;495263.27409;775.68485;0.00000;41.87555;24;13;9;10;11;15;8;19;10;5;2;264.65990;64.80649;41.79649;51.33581;54.00987;79.61615;38.83898;109.71774;51.63503;17.03667;2.23171
Armenia;115.16161;132.81058;-34.26150;245.47688;282.36654;-72.02790;250.72658;288.38596;-73.54795;3221.65205;621.74595;712.75548;-180.71123;3114.48877;0;0;17;65;1;15;0.00000;0.00000;28.30427;0.00000;0;0;0;0;0;0;0;0;0;0;0;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
Australia;382.92226;8034.73215;256077.09629;-1855.71780;16782.62615;825672.68572;-2022.13841;17134.71674;853967.97045;2184912.97045;-42993.02192;36168.00465;3852045.17033;5182990.17034;60;22;0;0;1;15;2443706.94986;1035.12467;0.00000;646.96246;14;1;1;2;2;13;5;17;9;0;2;210.51063;8.08762;7.66618;13.11054;15.32565;173.46803;59.69163;427.80368;106.60631;0.00000;12.85439
Austria;717.52865;928.06725;585.87922;1412.90871;1859.17812;1231.61722;1436.55669;1892.39417;1257.60728;40069.50728;1693.84255;2839.87596;3089.90813;41901.80813;0;82;0;0;0;16;0.00000;144.49460;0.00000;0.00000;19;0;7;24;10;63;49;61;1;5;7;14.19340;0.00000;2.41249;16.40447;6.25073;45.71089;20.84880;34.79894;0.15355;1.25579;2.46556
Azerbaijan;637.48316;700.33921;1816.70508;1346.97624;1490.61001;3847.75285;1375.28001;1522.41732;3929.49971;14708.36971;3321.48419;3764.83432;9692.65839;20471.52839;0;0;21;61;15;1;0.00000;0.00000;149.99857;0.00000;0;0;0;0;0;0;0;0;0;0;0;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000
