Metric Name;Metric Value
T15Year;2031
T15CO2;443.01401
T15ForestSize;43388255.68446
T20Year;2047
T20CO2;482.99943
T20ForestSize;49594425.59760
ForestSize2050;51362451.72763
CO2Concentration2050;491.16373
Temperature2050;2.09698
ForestSize2100;89390307.87306
CO2Concentration2100;540.54829
Temperature2100;2.65075
