Metric Name;Metric Value
T15Year;2031
T15CO2;443.01575
T15ForestSize;42698351.63423
T20Year;2048
T20CO2;483.00732
T20ForestSize;47836114.60517
ForestSize2050;48666399.92735
CO2Concentration2050;487.32638
Temperature2050;2.05149
ForestSize2100;75768051.53276
CO2Concentration2100;480.96129
Temperature2100;1.97636
