Metric Name;Metric Value
T15Year;2031
T15CO2;443.01577
T15ForestSize;41752891.08519
T20Year;2050
T20CO2;483.01563
T20ForestSize;45483420.85074
ForestSize2050;45634491.02273
CO2Concentration2050;483.98701
Temperature2050;2.01163
ForestSize2100;65506471.87035
CO2Concentration2100;443.04379
Temperature2100;1.50310
