Metric Name;Metric Value
T15Year;2031
T15CO2;443.01635
T15ForestSize;41247046.30615
T20Year;2049
T20CO2;483.01339
T20ForestSize;43640802.54662
ForestSize2050;43821497.35692
CO2Concentration2050;484.82886
Temperature2050;2.02170
ForestSize2100;57206535.70603
CO2Concentration2100;449.36106
Temperature2100;1.58469
