Metric Name;Metric Value
T15Year;2031
T15CO2;443.01765
T15ForestSize;42497579.99413
T20Year;2049
T20CO2;483.01307
T20ForestSize;47607195.52361
ForestSize2050;47960013.66402
CO2Concentration2050;484.72931
Temperature2050;2.02051
ForestSize2100;73319352.11887
CO2Concentration2100;453.96515
Temperature2100;1.64336
