Metric Name;Metric Value
T15Year;2031
T15CO2;443.01778
T15ForestSize;40446265.85101
T20Year;2049
T20CO2;483.01179
T20ForestSize;40976550.60282
ForestSize2050;41027557.09704
CO2Concentration2050;485.18147
Temperature2050;2.02592
ForestSize2100;44422752.77214
CO2Concentration2100;448.06341
Temperature2100;1.56798
