Year;CO2 Concentration;CO2 ConcentrationPPM;Forest Area;Global Temperature
2015;3115320.00000;399.40000;40618147.96000;0.90000
2016;3135211.63507;401.95021;40585448.45800;0.93685
2017;3155607.97159;404.56512;40516927.45900;0.97439
2018;3176511.04046;407.24501;40468442.34200;1.01262
2019;3198322.74244;410.04138;40417501.40000;1.05224
2020;3220411.81722;412.87331;40368318.10000;1.09210
2021;3240432.47543;415.44006;40373369.52177;1.12797
2022;3260421.60055;418.00277;40377551.66700;1.16357
2023;3282086.13936;420.78027;40382981.68628;1.20192
2024;3303594.32008;423.53773;40388595.81662;1.23974
2025;3324938.26969;426.27414;40395304.76263;1.27702
2026;3346110.45038;428.98852;40400027.86877;1.31377
2027;3367101.89202;431.67973;40412160.44005;1.34997
2028;3387903.09849;434.34655;40423013.77318;1.38562
2029;3408505.10088;436.98783;40435529.10370;1.42071
2030;3428898.07883;439.60232;40449266.80054;1.45524
2031;3449072.04702;442.18872;40462918.50913;1.48919
2032;3469015.90676;444.74563;40481710.59479;1.52256
2033;3488718.42947;447.27159;40498272.77762;1.55534
2034;3508168.33406;449.76517;40517298.23184;1.58751
2035;3527353.23846;452.22477;40537679.34081;1.61907
2036;3546258.23175;454.64849;40554007.90291;1.65000
2037;3564871.05961;457.03475;40579455.46780;1.68029
2038;3583177.38118;459.38172;40601304.54781;1.70992
2039;3601163.34685;461.68761;40625977.20941;1.73889
2040;3618814.05852;463.95052;40650032.59609;1.76717
2041;3636114.81051;466.16857;40672366.75931;1.79476
2042;3653048.71065;468.33958;40703970.60981;1.82164
2043;3669598.07903;470.46129;40735265.20918;1.84778
2044;3685746.00676;472.53154;40767863.62464;1.87318
2045;3701475.71683;474.54817;40796112.10552;1.89780
2046;3716763.46319;476.50814;40827117.14745;1.92164
2047;3731592.07576;478.40924;40865507.03726;1.94466
2048;3745941.41253;480.24890;40904133.60831;1.96685
2049;3759792.02647;482.02462;40943178.14333;1.98819
2050;3773124.59966;483.73392;40979290.82074;2.00865
2051;3785920.08273;485.37437;41012114.39759;2.02822
2052;3798156.84868;486.94319;41055919.51549;2.04688
2053;3809791.14474;488.43476;41100149.42331;2.06455
2054;3820812.41367;489.84775;41141976.32738;2.08125
2055;3831200.65560;491.17957;41179143.06324;2.09694
2056;3840934.87896;492.42755;41220019.98258;2.11160
2057;3849990.81877;493.58857;41277294.27750;2.12521
2058;3858345.58333;494.65969;41331631.03921;2.13773
2059;3865980.64518;495.63854;41378519.65330;2.14915
2060;3872877.80378;496.52280;41423990.18100;2.15944
2061;3879018.11498;497.31001;41471000.37751;2.16859
2062;3884381.34362;497.99761;41529976.45179;2.17657
2063;3888948.44735;498.58313;41589946.38515;2.18336
2064;3892705.88990;499.06486;41636337.18145;2.18893
2065;3895642.31493;499.44132;41679666.87266;2.19329
2066;3897746.29757;499.71106;41720202.27711;2.19640
2067;3899003.81262;499.87228;41785190.10769;2.19826
2068;3899402.62368;499.92341;41849579.82255;2.19885
2069;3898938.50103;499.86391;41904304.08356;2.19817
2070;3897609.08506;499.69347;41962794.76502;2.19620
2071;3895415.59076;499.41226;42006854.06602;2.19295
2072;3892358.40019;499.02031;42078098.02764;2.18842
2073;3888438.82933;498.51780;42147670.30162;2.18261
2074;3883668.50313;497.90622;42202769.87506;2.17553
2075;3878061.68923;497.18740;42260400.37610;2.16720
2076;3871634.24604;496.36336;42315391.04076;2.15764
2077;3864501.18924;495.44887;42387364.36317;2.14700
2078;3856528.13663;494.42668;42454988.97141;2.13510
2079;3847796.22922;493.30721;42516962.82843;2.12203
2080;3838337.36075;492.09453;42572514.83734;2.10785
2081;3828314.03750;490.80949;42632923.06172;2.09278
2082;3817980.87234;489.48473;42711511.84419;2.07720
2083;3807046.46644;488.08288;42778339.20171;2.06067
2084;3795544.29221;486.60824;42835468.94748;2.04324
2085;3783546.35425;485.07005;42898328.28559;2.02500
2086;3771167.62464;483.48303;42961187.62371;2.00612
2087;3758628.65935;481.87547;43039865.30671;1.98693
2088;3745709.20766;480.21913;43115113.91222;1.96709
2089;3732425.02998;478.51603;43172929.19976;1.94663
2090;3718819.46870;476.77173;43238341.12255;1.92559
2091;3704961.39870;474.99505;43303753.04534;1.90409
2092;3691016.40650;473.20723;43380413.18302;1.88237
2093;3676833.01540;471.38885;43451449.21325;1.86019
2094;3662418.57954;469.54084;43522485.24349;1.83757
2095;3647797.75571;467.66638;43593521.27372;1.81453
2096;3633012.91863;465.77089;43664561.55105;1.79114
2097;3618176.29534;463.86876;43735601.96879;1.76757
2098;3603190.50994;461.94750;43806706.85652;1.74367
2099;3588059.01611;460.00757;43878514.77425;1.71944
2100;3572796.54847;458.05084;43950322.69199;1.69489
2101;3557428.90184;456.08063;44022130.60972;1.67007
