Metric Name;Metric Value
T15Year;2031
T15CO2;443.01753
T15ForestSize;40469007.14488
T20Year;2049
T20CO2;483.01128
T20ForestSize;40964015.15819
ForestSize2050;41012994.50041
CO2Concentration2050;485.40592
Temperature2050;2.02860
ForestSize2100;44027157.16396
CO2Concentration2100;455.94245
Temperature2100;1.66832
