Metric Name;Metric Value
T15Year;2031
T15CO2;443.01679
T15ForestSize;39806353.23202
T20Year;2049
T20CO2;483.01029
T20ForestSize;38910824.84187
ForestSize2050;38832841.58993
CO2Concentration2050;485.70209
Temperature2050;2.03214
ForestSize2100;36643798.35232
CO2Concentration2100;457.69376
Temperature2100;1.69041
