Metric Name;Metric Value
T15Year;2031
T15CO2;443.01540
T15ForestSize;40028521.29203
T20Year;2049
T20CO2;483.01087
T20ForestSize;39632356.04707
ForestSize2050;39606460.42457
CO2Concentration2050;485.34007
Temperature2050;2.02781
ForestSize2100;39853785.39925
CO2Concentration2100;454.02149
Temperature2100;1.64401
