Metric Name;Metric Value
T15Year;2031
T15CO2;443.01710
T15ForestSize;40112379.57910
T20Year;2049
T20CO2;483.01141
T20ForestSize;39894716.56127
ForestSize2050;39881628.44381
CO2Concentration2050;485.18587
Temperature2050;2.02597
ForestSize2100;41107146.48776
CO2Concentration2100;452.51325
Temperature2100;1.62484
