Year;CO2 Concentration;CO2 ConcentrationPPM;Forest Area;Global Temperature
2015;3115320.00000;399.40000;40618147.96000;0.90000
2016;3135211.63507;401.95021;40585448.45800;0.93685
2017;3155607.97159;404.56512;40516927.45900;0.97439
2018;3176511.04046;407.24501;40468442.34200;1.01262
2019;3198322.74244;410.04138;40417501.40000;1.05224
2020;3220411.81722;412.87331;40368318.10000;1.09210
2021;3240535.98462;415.45333;40574160.43637;1.12816
2022;3260567.81076;418.02151;40783339.49346;1.16383
2023;3282329.25822;420.81144;40998709.85228;1.20235
2024;3303952.36404;423.58364;41218998.56632;1.24037
2025;3325433.08431;426.33757;41444529.71119;1.27788
2026;3346757.64208;429.07149;41672735.82473;1.31489
2027;3367925.27793;431.78529;41913907.81189;1.35139
2028;3388930.16369;434.47823;42158895.43938;1.38738
2029;3409767.32398;437.14966;42410751.99263;1.42286
2030;3430431.17215;439.79887;42669151.00862;1.45784
2031;3450916.61226;442.42521;42930432.57273;1.49230
2032;3471217.28562;445.02786;43204879.96897;1.52625
2033;3491326.56296;447.60597;43482763.17624;1.55968
2034;3511238.44692;450.15878;43768892.11572;1.59259
2035;3530946.31010;452.68542;44061136.84190;1.62498
2036;3550444.24473;455.18516;44356104.81950;1.65685
2037;3569724.47629;457.65698;44667334.84879;1.68818
2038;3588779.00270;460.09987;44981448.68459;1.71899
2039;3607600.75818;462.51292;45304951.18938;1.74925
2040;3626182.40210;464.89518;45631763.08994;1.77898
2041;3644516.90488;467.24576;45964849.75665;1.80816
2042;3662594.63468;469.56341;46315795.08367;1.83678
2043;3680405.67574;471.84688;46673503.46730;1.86484
2044;3697941.54458;474.09507;47039199.89781;1.89234
2045;3715194.21881;476.30695;47407678.40905;1.91926
2046;3732142.15981;478.47976;47785073.28720;1.94559
2047;3748503.24904;480.57734;48176952.59970;1.97089
2048;3764393.27040;482.61452;48575994.65389;1.99535
2049;3779796.39692;484.58928;48980435.63938;2.01896
2050;3794696.89064;486.49960;49389801.70486;2.04171
2051;3809079.46435;488.34352;49800348.10504;2.06358
2052;3822914.73946;490.11727;50233125.45496;2.08454
2053;3836188.17271;491.81900;50673920.37450;2.10458
2054;3848883.26442;493.44657;51116079.08480;2.12368
2055;3860984.16366;494.99797;51562188.93671;2.14182
2056;3872473.38796;496.47095;52019574.00957;2.15899
2057;3883331.01821;497.86295;52496622.27151;2.17517
2058;3893402.74913;499.15420;52981709.48284;2.19014
2059;3902737.16282;500.35092;53461216.17083;2.20398
2060;3911318.23956;501.45106;53946829.53220;2.21667
2061;3919127.98498;502.45231;54442501.65723;2.22819
2062;3926146.06060;503.35206;54963057.69324;2.23852
2063;3932353.48230;504.14788;55490942.20569;2.24765
2064;3937737.47337;504.83814;56012504.76589;2.25555
2065;3942287.70933;505.42150;56534037.73449;2.26221
2066;3945975.24805;505.89426;57060008.04344;2.26761
2067;3948792.77735;506.25548;57628666.50241;2.27173
2068;3950726.10822;506.50335;58199926.53128;2.27456
2069;3951770.45580;506.63724;58768862.60414;2.27608
2070;3951921.76543;506.65664;59349003.35290;2.27631
2071;3951180.03122;506.56154;59916296.33658;2.27522
2072;3949542.33777;506.35158;60527513.37044;2.27283
2073;3947006.22792;506.02644;61138928.11207;2.26912
2074;3943580.64387;505.58726;61741933.36135;2.26412
2075;3939275.80875;505.03536;62354285.95519;2.25782
2076;3934105.87353;504.37255;62952265.19333;2.25024
2077;3928161.38639;503.61043;63606917.92302;2.24152
2078;3921324.50972;502.73391;64254874.36651;2.23148
2079;3913663.11392;501.75168;64899894.86244;2.22020
2080;3905202.77457;500.66702;65543794.03833;2.20773
2081;3896085.31776;499.49812;66145860.03333;2.19426
2082;3886470.61096;498.26546;66840642.97286;2.18002
2083;3876137.57673;496.94071;67521297.11269;2.16467
2084;3865113.65888;495.52739;68195712.66210;2.14826
2085;3853413.00044;494.02731;68861107.83634;2.13079
2086;3841176.64613;492.45854;69460433.02747;2.11247
2087;3828579.81777;490.84357;70190763.51408;2.09354
2088;3815415.66112;489.15585;70898501.30328;2.07370
2089;3801702.85830;487.39780;71593428.54739;2.05296
2090;3787485.22388;485.57503;72279517.09196;2.03138
2091;3772815.05954;483.69424;72959892.04394;2.00902
2092;3757821.96545;481.77205;73716417.00972;1.98609
2093;3742367.93427;479.79076;74445997.05815;1.96236
2094;3726465.40003;477.75197;75178761.48786;1.93784
2095;3709987.22487;475.63939;75884146.19773;1.91232
2096;3693063.76092;473.46971;76578165.56130;1.88600
2097;3675685.03999;471.24167;77349090.01456;1.85884
2098;3657789.50769;468.94737;78085436.86637;1.83074
2099;3639401.17054;466.58989;78825814.79817;1.80173
2100;3620567.26720;464.17529;79529074.43533;1.77187
2101;3601359.41625;461.71275;80217895.04572;1.74125
