Metric Name;Metric Value
T15Year;2031
T15CO2;443.01465
T15ForestSize;42992457.68428
T20Year;2048
T20CO2;483.00308
T20ForestSize;48655265.08704
ForestSize2050;49809043.17508
CO2Concentration2050;488.37936
Temperature2050;2.06401
ForestSize2100;80272143.86482
CO2Concentration2100;461.53849
Temperature2100;1.73908
